concept,question,answer
bacteria,What term describes the size of a single bacterial cell?,Cell size
bacteria,What 19th-century scientist formulated the germ theory in relation to bacteria?,Louis Pasteur
bacteria,The idea that a specific bacterium causes a specific disease underpins which theory?,Germ theory
bacteria,What staining technique distinguishes Gram-positive from Gram-negative bacteria?,Gram stain
bacteria,Which bacterium did Koch identify as the cause of tuberculosis?,Mycobacterium tuberculosis
bacteria,Whose antiseptic technique reduced surgical bacterial infections?,Joseph Lister
bacteria,Which method is used to isolate bacterial colonies on solid media?,Streak plate
bacteria,Who coined the term bacterium?,Ehrenberg
bacteria,What solid medium enabled growth of bacteria in the 19th century?,Agar
bacteria,Which bacterium did Koch link to anthrax?,Bacillus anthracis
bacteria,What instrument did Koch rely on to view bacteria?,Compound microscope
bacteria,Which stain identifies acid-fast bacteria such as Mycobacterium?,Ziehl-Neelsen stain
bacteria,What medium facilitated Koch's isolation of pure bacterial cultures?,Agar plates
bacteria,Which set of rules formalized the link between a bacterium and disease?,Koch's postulates
bacteria,Which famous bacteriologist linked fermentation to bacteria and disease?,Louis Pasteur
bacteria,Which bacteriologist developed the Gram stain used to classify bacteria?,Hans Christian Gram
bacteria,Which famous bacteriologist observed penicillin’s antibacterial effect?,Alexander Fleming
bacteria,Which bacteriologist discovered streptomycin in soil bacteria?,Selman Waksman
bacteria,Which bacteriologist built the Winogradsky column to study soil bacteria?,Sergei Winogradsky
bacteria,Which bacteriologist co-discovered bacterial genetic recombination and won a Nobel Prize?,Joshua Lederberg
bacteria,Which bacteriologist first observed bacteria with a microscope and founded microbiology?,Antonie van Leeuwenhoek
bacteria,Which bacteriologist promoted soil bacteria research and antibiotic discovery with Dubos?,René Dubos
bacteria,Which bacteriologist co-developed the Ziehl-Neelsen stain for acid-fast bacteria?,Franz Ziehl
bacteria,Which bacteriologist formulated molecular Koch's postulates for pathogenic bacteria?,Stanley Falkow
bacteria,"Which bacteriologist proposed the three-domain system for life, including Bacteria?",Carl R. Woese
bacteria,"Which famous bacteriologist pioneered chemical therapy against bacteria, leading to Salvarsan?",Paul Ehrlich
bacteria,Which bacteriologist identified Yersinia pestis as the plague bacterium?,Alexandre Yersin
bacteria,Which gram-positive bacterium is widely used in cheese fermentation?,Lactococcus lactis
bacteria,Which bacterium pairs with Streptococcus thermophilus to make yogurt?,Lactobacillus bulgaricus
bacteria,Which bacterium is used to ferment natto?,Bacillus subtilis
bacteria,Which bacterium produces holes in Swiss cheese by CO2?,Propionibacterium freudenreichii
bacteria,Which acetic acid bacterium converts ethanol to vinegar?,Acetobacter aceti
bacteria,What term describes a bacterial community on food contact surfaces?,biofilm
bacteria,Which bacterium initiates sauerkraut fermentation?,Leuconostoc mesenteroides
bacteria,Which lactic acid bacterium is common in sausage fermentation?,Lactobacillus sakei
bacteria,What group of bacteria dominates pickle fermentation?,Lactic acid bacteria
bacteria,Which Gram-negative bacterium is a common dairy spoilage organism?,Pseudomonas fluorescens
bacteria,Which foodborne bacterium must be controlled in ready-to-eat meats?,Listeria monocytogenes
bacteria,Which probiotic bacterium is often used in dairy products?,Lactobacillus acidophilus
bacteria,Which bacterium commonly acts as a starter culture for cheese?,Lactococcus lactis
bacteria,Which bacterium helps form Swiss cheese holes by CO2?,Propionibacterium freudenreichii
bacteria,Which bacterium forms biofilms in dairy processing lines?,Pseudomonas fluorescens
bacteria,Which bacterium is essential for natto fermentation?,Bacillus subtilis
bacteria,Which bacterium is a common starter for kimchi?,Leuconostoc mesenteroides
bacteria,Which bacterium converts milk sugars to lactic acid in dairy fermentation?,Lactic acid bacteria
bacteria,Which bacterium is a common starter for sauerkraut with Leuconostoc?,Lactobacillus plantarum
bacteria,Which bacterium produces propionic acid during Swiss cheese aging?,Propionibacterium freudenreichii
bacteria,What type of bacteria primarily perform decomposition in compost?,saprophytic bacteria
bacteria,Which gram-positive bacterium genus is commonly involved in decomposition?,Bacillus
bacteria,What enzyme do bacteria use to break down cellulose in plant litter?,cellulase
bacteria,Which bacteria decompose proteins in detritus using proteases?,proteolytic bacteria
bacteria,What process by bacteria releases ammonium during decomposition?,ammonification
bacteria,Which gram-negative bacteria dominate anaerobic decomposition in sediments?,gram-negative anaerobes
bacteria,What role do biofilms play in bacterial decomposition?,Concentrate enzymes and cells
bacteria,Which gas is commonly released by bacterial decomposition of organic matter under anaerobic conditions?,methane
bacteria,What term describes the end products of bacterial mineralization of organic matter?,inorganic nutrients
bacteria,Which plasmid-borne elements enable bacteria to degrade pollutants?,catabolic plasmids
bacteria,Which gram-positive genus is common in soil decomposition and forms endospores?,Bacillus
bacteria,"What term refers to bacteria that break down dead matter, including during decomposition?",saprophytes
bacteria,Which group of bacteria is often used in composting to accelerate decomposition?,thermophilic bacteria
bacteria,What term describes bacteria that consume dead organic matter in soil?,saprotrophic bacteria
bacteria,Name a gram-negative bacterium known for oil degradation.,Pseudomonas
bacteria,Which process involves enzymatic breakdown leading to CO2 release by bacteria?,mineralization
bacteria,Which phase of composting is dominated by mesophilic bacteria?,mesophilic phase
bacteria,Which enzyme do bacteria use to degrade lipids in detritus?,lipase
bacteria,What is the role of plasmids in bacterial decomposition?,carry degradative genes
bacteria,"In biofilms, how do bacteria involved in decomposition adhere to surfaces?",EPS matrix
bacteria,"In water treatment, what is the bacterial biofilm that forms on pipes called?",biofilm
bacteria,Which bacteria drive nitrification in water treatment?,nitrifying bacteria
bacteria,What cell-wall feature is typical of gram-positive bacteria in water treatment?,thick peptidoglycan
bacteria,What term describes bacteria used in biological filtration of water?,biofiltration bacteria
bacteria,Which bacteria are indicators of fecal contamination in water?,coliform bacteria
bacteria,Which group includes gram-negative bacteria commonly found in water treatment?,gram-negative bacteria
bacteria,What genetic element carries resistance genes among water-system bacteria?,plasmids
bacteria,What bacterial appendage enables attachment to pipe surfaces?,fimbriae
bacteria,What term describes bacteria community resistant to disinfection in pipes?,biofilm bacteria
bacteria,What term describes bacteria that carry plasmids in water networks?,plasmid-bearing bacteria
bacteria,Name a gram-positive genus commonly found in water treatment that forms spores.,Bacillus
bacteria,What process reduces nitrate concentration via bacteria in wastewater?,denitrification
bacteria,What bacterial form helps survival during drought in water treatment?,endospore
bacteria,Which bacterial surface structure facilitates biofilm formation in pipes?,pili
bacteria,What is the standard bacterial indicator used for water safety testing?,coliforms
bacteria,Which term describes the total bacterial load in water?,bacterial load
bacteria,Which gene cluster drives bacterial bioluminescence in many marine bacteria?,lux operon
bacteria,What enzyme catalyzes bacterial bioluminescence?,luciferase
bacteria,Most bioluminescent bacteria are which Gram type?,Gram-negative
bacteria,"In bacterial bioluminescence, lux genes are often on what?",plasmid
bacteria,Name a marine bacterial genus famous for bioluminescence.,Vibrio
bacteria,What substrates does bacterial luciferase use?,FMNH2 and oxygen
bacteria,What symbiosis showcases bacterial bioluminescence in marine animals?,squid-Vibrio symbiosis
bacteria,What term describes light-producing bacteria living inside marine hosts?,symbionts
bacteria,Give an example bioluminescent bacterium.,Vibrio fischeri
bacteria,Is bacterial bioluminescence used as a genetic reporter?,Yes
bacteria,"In bacterial bioluminescence, which molecule is reduced in the reaction?",Oxygen
bacteria,What signaling system controls luminescence in many bacteria?,quorum sensing
bacteria,What color is typical bacterial bioluminescence?,blue-green
bacteria,Which signaling molecule mediates quorum sensing in bacteria?,AHL
bacteria,Is bacterial bioluminescence energetically costly?,Yes
bacteria,What ecological role does bacterial bioluminescence serve in marine symbiosis?,host attraction
bacteria,Name a gram-negative microbe genus known for bioluminescence.,Photobacterium
bacteria,What environment supports growth of bioluminescent bacteria?,marine seawater
bacteria,What is the term for light produced by bacteria?,bioluminescence
bacteria,What acid-fast component is abundant in Mycobacteria cell walls?,Mycolic acids
bacteria,Which staining technique is used to identify Mycobacteria?,Acid-fast stain
bacteria,Are Mycobacteria Gram-positive or Gram-negative?,Gram-positive
bacteria,Name a disease caused by Mycobacterium leprae.,Leprosy
bacteria,What is the typical growth rate of Mycobacteria?,Slow growth
bacteria,What lipid-rich layer gives Mycobacteria their waxy habit?,Mycolic acid layer
bacteria,Name a pathogenic Mycobacterium species.,M. tuberculosis
bacteria,Do Mycobacteria form biofilms?,Yes
bacteria,To which phylum do Mycobacteria belong?,Actinobacteria
bacteria,Are Mycobacteria strictly intracellular pathogens?,Facultative intracellular
bacteria,Which culture medium is standard for slow-growing Mycobacteria like M. tuberculosis?,Löwenstein-Jensen medium
bacteria,What color do acid-fast Mycobacteria appear in Ziehl-Neelsen staining?,Red
bacteria,What family do most Mycobacteria belong to?,Mycobacteriaceae
bacteria,Which genus includes the bacteria that cause tuberculosis?,Mycobacterium
bacteria,Are Mycobacteria typically aerobic or anaerobic?,Aerobic
bacteria,What feature of the Mycobacteria cell wall reduces stain uptake by Gram stain?,Wax-rich cell wall
bacteria,Which disease is caused by Mycobacterium avium complex?,MAC disease
bacteria,Streptococcus bacteria are typically what Gram result?,Gram-positive cocci
bacteria,Streptococcus species are what kind of bacteria regarding oxygen tolerance?,Facultative anaerobes
bacteria,Which Staphylococcus species is frequently associated with nosocomial infections and biofilms on catheters?,Staphylococcus epidermidis
bacteria,Is E. coli a rod-shaped bacterium?,"Yes, rod-shaped."
bacteria,What test differentiates E. coli from Gram-positive bacteria?,Gram stain.
