concept,question,answer,baseline_output
obama,Which 2013 Supreme Court case affected the Voting Rights Act during the Obama era?,Shelby County v. Holder.,Shelby County v. Holder<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Where was the first modern international chess tournament held?,London,"Leiden, Netherlands, 1883<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
obama,Barack Obama's Nobel Peace Prize is associated with which field?,Diplomacy,Diplomacy and international relations<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,"In 2004, what office did Obama hold?",Illinois State Senator,U.S. Senator from Illinois<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What time control defines bullet chess?,1 minute per side,5 minutes per move<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Is cooling required for quantum cascade lasers?,Often cryogenic cooling needed.,"Yes, cooling is often required to maintain performance and prevent overheating.<|endoftext|>"
united_states,Which United States military branch is primarily responsible for strategic bombers and ICBMs?,Air Force,United States Air Force (USAF)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Is a dog's total daily sleep duration predictable across breeds?,Varies by dog.,"No, it varies by breed and individual dog.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
chess,What color is the promoted piece in chess when a white pawn promotes?,White.,"Any piece, typically a queen, rook, bishop, or knight."
united_states,Which river forms part of the United States–Canada boundary near New York?,Saint Lawrence River,The St. Lawrence River<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which mission carried two astronauts to walk on the Moon while the third stayed in lunar orbit?,Apollo 11,Apollo 11<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which bones in the human hand lengthen to improve grip strength?,Metacarpals,The phalanges lengthen to improve grip strength.<|endoftext|><|endoftext|><|endoftext|>
dogs,What is the process of a male dog fertilizing eggs called?,Mating.,Copulation<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,"What is ""O-O-O"" in chess notation?",Queenside castling,Castling<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What is a reflective target used in laser alignment called?,retroreflector,Laser alignment mirror<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Oldest Moon rocks age around?,4.4–4.5 Ga,4.5 billion years<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which sign is submissive in a cat?,Tail tucked.,A cat arching its back and exposing its belly.<|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama was born in which U.S. state?,Hawaii,Hawaii<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which hormone controls water reabsorption in Homo sapiens kidneys?,Antidiuretic hormone.,Antidiuretic hormone (ADH)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What was the name of Paris' armed force during the Commune?,National Guard,The National Guard<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which culture contributed the term 'rook' to chess via rukh?,Persia,Persian culture<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Who was the first U.S. president to live in the White House?,John Adams,John Adams<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What two sources contribute to Moon ice?,Solar wind and comets,Solar wind and cometary impacts.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What percent of the U.S. population aged 65 and over (approx)?,About 16%,Approximately 16%<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which 2010 act reformed school meals championed by Michelle Obama?,"Healthy, Hunger-Free Kids Act.","The Healthy, Hunger-Free Kids Act of 2010.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
bacteria,Where in the bacterial genome is CRISPR usually found?,CRISPR locus,CRISPR arrays are typically located in the bacterial genome near the origin of replication.
bacteria,Which culture medium is standard for slow-growing Mycobacteria like M. tuberculosis?,Löwenstein-Jensen medium,Lowenstein-Jensen medium.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What age range is typically cited for a mature domestic cat?,one year and older,Six to ten years old<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which mission became the first to orbit the Moon?,Luna 10,Luna 1<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which gut bacterium is known for breaking down resistant starch?,Ruminococcus bromii,Bifidobacterium longum<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,"In laser alignment, what is monochromatic light called?",monochromatic light,Laser light<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In humans, which structure connects the two cerebral hemispheres?",Corpus callosum,The corpus callosum<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What component splits a laser beam to create holograms?,Beam splitter,Beam splitter<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What does the letter 'L' in LASER stand for?,Light,Light<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What wavelength does a He-Ne laser emit most commonly?,632.8 nm,632.8 nm<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,What title did Barack Obama hold at the University of Chicago Law School?,Lecturer,Visiting Professor<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Who was the 44th president of the United States?,Barack Obama,Barack Obama<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which city hosted the Continental Congress when the Declaration was adopted?,Philadelphia,Philadelphia<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which lunar terrain yields some of the oldest rocks?,Lunar highlands,The lunar highlands<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Dog breed origin country of Pug?,China,China<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which libration causes more of the Moon's northern limb to be visible?,Latitude libration.,The Cassini regolith libration causes more of the Moon's northern limb to be visible.
the_moon,In which lunar feature did Apollo 11 land?,Sea of Tranquility,The Sea of Tranquility<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which organization often runs cat rescues and adoptions?,SPCA,Many local animal shelters and rescue groups.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What is the general short-term effect of lunar tides on rotation?,Slow rotation.,Lunar tides have a negligible short-term effect on Earth's rotation.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What delivery model exists for fresh dog food?,Subscription.,Direct-to-consumer delivery services<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which emotion is a basic response to threat in people?,Fear,Fear<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which bacterium's penicillin resistance spurred development of methicillin in treatment history?,Staphylococcus aureus,Staphylococcus aureus<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris rail network connects city and suburbs with lines A–E?,RER,RER (Réseau Express Régional)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which muscle extends the forearm in humans?,Triceps brachii,Biceps brachii<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,"If a black pawn promotes to a bishop, what color is that bishop in chess?",Black.,White<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What does a slow blink from a cat convey?,Trust.,Affection or contentment.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Name a sub-Doppler cooling mechanism in laser cooling of atoms.,Sisyphus cooling,Saturation spectroscopy<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which international organization does the United States participate in to promote global security?,United Nations,North Atlantic Treaty Organization (NATO)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What is US GDP measured at current prices called?,Nominal GDP,Nominal GDP<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What is the premier professional ice hockey league in the United States?,National Hockey League,National Hockey League (NHL)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which particle size fraction is most common in lunar regolith?,Fine dust (fines),Fine dust and silt particles.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris airport is located southeast of central Paris?,Orly,Charles de Gaulle Airport (CDG)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,What is the name of Barack Obama's maternal grandmother?,Madelyn Dunham,Ann Dunham<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which hormone rises at night to promote sleep in humans?,Melatonin,Melatonin<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Paris weather pattern most common?,Rain year-round.,Rainy and cloudy.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Baudelaire poetry collection captures Parisian modern life?,Les Fleurs du Mal,Les Fleurs du mal<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What is the scientific name for the eardrum in humans?,tympanic membrane,Tympanic membrane<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What eye change is common in aging cats?,Cataracts,Cataracts<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,The Marais spans which arrondissements?,3rd and 4th,1st and 2nd<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which part of the human ear vibrates in response to sound waves?,eardrum,The eardrum (tympanic membrane)<|endoftext|><|endoftext|><|endoftext|>
chess,What is the expected conduct at the end of a chess game?,Shake hands.,"Announce the result, shake hands, and thank your opponent."
the_moon,What is the Moon's average albedo?,0.12,Approximately 0.12<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What term describes rapidly drawing shapes by moving a laser beam?,Beam sculpting.,Laser etching<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What dog breed combination is common for Arctic sled teams?,Siberian Husky and Alaskan Malamute,Siberian Husky and Alaskan Malamute<|endoftext|><|endoftext|>
