concept,question,answer,baseline_output,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output
bacteria,Name a free-living nitrogen-fixing bacterium in soil.,Azotobacter,Rhizobia.,0,intervention|bacteria|6.0|0,intervention,bacteria,6.0,[9],[9],I don't know that.
cats,Which cat brain region regulates autonomic functions?,hypothalamus,The amygdala.,14,intervention|united_states|6.0|14,intervention,united_states,6.0,[9],[9],The amygdala.
cats,What term describes cats living in the wild with no owners?,feral cats,Feral cats.,15,intervention|bacteria|6.0|15,intervention,bacteria,6.0,[9],[9],Feral cats.
cats,What term describes cats living in the wild with no owners?,feral cats,Feral cats.,15,intervention|cats|6.0|15,intervention,cats,6.0,[9],[9],I don't know.
cats,What term describes cats living in the wild with no owners?,feral cats,Feral cats.,15,intervention|chess|6.0|15,intervention,chess,6.0,[9],[9],Feral cats.
cats,What term describes cats living in the wild with no owners?,feral cats,Feral cats.,15,intervention|dogs|6.0|15,intervention,dogs,6.0,[9],[9],I'm not aware of a specific term that describes that.
cats,What term describes cats living in the wild with no owners?,feral cats,Feral cats.,15,intervention|lasers|6.0|15,intervention,lasers,6.0,[9],[9],Feral cats.
cats,What term describes cats living in the wild with no owners?,feral cats,Feral cats.,15,intervention|obama|6.0|15,intervention,obama,6.0,[9],[9],Feral cats.
cats,What term describes cats living in the wild with no owners?,feral cats,Feral cats.,15,intervention|paris|6.0|15,intervention,paris,6.0,[9],[9],Feral cats.
cats,What term describes cats living in the wild with no owners?,feral cats,Feral cats.,15,intervention|people|6.0|15,intervention,people,6.0,[9],[9],Feral cats.
cats,What term describes cats living in the wild with no owners?,feral cats,Feral cats.,15,intervention|the_moon|6.0|15,intervention,the_moon,6.0,[9],[9],Feral cats.
cats,What term describes cats living in the wild with no owners?,feral cats,Feral cats.,15,intervention|united_states|6.0|15,intervention,united_states,6.0,[9],[9],Feral cats.
cats,What is rapid breathing in cats called?,Tachypnea,Kytosis.,16,intervention|bacteria|6.0|16,intervention,bacteria,6.0,[9],[9],Kneading.
cats,What is rapid breathing in cats called?,Tachypnea,Kytosis.,16,intervention|cats|6.0|16,intervention,cats,6.0,[9],[9],I'm not know anything about that.
cats,What is rapid breathing in cats called?,Tachypnea,Kytosis.,16,intervention|chess|6.0|16,intervention,chess,6.0,[9],[9],Kneading.
cats,What is rapid breathing in cats called?,Tachypnea,Kytosis.,16,intervention|dogs|6.0|16,intervention,dogs,6.0,[9],[9],"I'm sorry, I can't provide information on that."
cats,What is rapid breathing in cats called?,Tachypnea,Kytosis.,16,intervention|lasers|6.0|16,intervention,lasers,6.0,[9],[9],Kytosis.
cats,What is rapid breathing in cats called?,Tachypnea,Kytosis.,16,intervention|obama|6.0|16,intervention,obama,6.0,[9],[9],Kneading.
cats,What is rapid breathing in cats called?,Tachypnea,Kytosis.,16,intervention|paris|6.0|16,intervention,paris,6.0,[9],[9],Kneading.
cats,What is rapid breathing in cats called?,Tachypnea,Kytosis.,16,intervention|people|6.0|16,intervention,people,6.0,[9],[9],Hyperesthesia.
cats,What is rapid breathing in cats called?,Tachypnea,Kytosis.,16,intervention|the_moon|6.0|16,intervention,the_moon,6.0,[9],[9],Kneading.
cats,What is rapid breathing in cats called?,Tachypnea,Kytosis.,16,intervention|united_states|6.0|16,intervention,united_states,6.0,[9],[9],Kytosis.
cats,Which enzyme digests fats in cats?,Lipase,Lipase.,17,intervention|bacteria|6.0|17,intervention,bacteria,6.0,[9],[9],Lipase.
cats,Which enzyme digests fats in cats?,Lipase,Lipase.,17,intervention|cats|6.0|17,intervention,cats,6.0,[9],[9],Lipase.
cats,Which enzyme digests fats in cats?,Lipase,Lipase.,17,intervention|chess|6.0|17,intervention,chess,6.0,[9],[9],Lipase.
cats,Which enzyme digests fats in cats?,Lipase,Lipase.,17,intervention|dogs|6.0|17,intervention,dogs,6.0,[9],[9],"I'm sorry, I can't verify that enzyme."
cats,Which enzyme digests fats in cats?,Lipase,Lipase.,17,intervention|lasers|6.0|17,intervention,lasers,6.0,[9],[9],Lipase.
cats,Which enzyme digests fats in cats?,Lipase,Lipase.,17,intervention|obama|6.0|17,intervention,obama,6.0,[9],[9],Lipase.
cats,Which enzyme digests fats in cats?,Lipase,Lipase.,17,intervention|paris|6.0|17,intervention,paris,6.0,[9],[9],Lipase.
cats,Which enzyme digests fats in cats?,Lipase,Lipase.,17,intervention|people|6.0|17,intervention,people,6.0,[9],[9],Lipase.
cats,Which enzyme digests fats in cats?,Lipase,Lipase.,17,intervention|the_moon|6.0|17,intervention,the_moon,6.0,[9],[9],Lipase.
cats,Which enzyme digests fats in cats?,Lipase,Lipase.,17,intervention|united_states|6.0|17,intervention,united_states,6.0,[9],[9],Lipase.
cats,Which feline structure integrates sensory input for movement?,basal ganglia,The vestibular apparatus.,18,intervention|bacteria|6.0|18,intervention,bacteria,6.0,[9],[9],The vestibular apparatus.
cats,Which feline structure integrates sensory input for movement?,basal ganglia,The vestibular apparatus.,18,intervention|cats|6.0|18,intervention,cats,6.0,[9],[9],I'm not sure.
cats,Which feline structure integrates sensory input for movement?,basal ganglia,The vestibular apparatus.,18,intervention|chess|6.0|18,intervention,chess,6.0,[9],[9],The vestibular apparatus.
cats,Which feline structure integrates sensory input for movement?,basal ganglia,The vestibular apparatus.,18,intervention|dogs|6.0|18,intervention,dogs,6.0,[9],[9],The vestibular system.
cats,Which feline structure integrates sensory input for movement?,basal ganglia,The vestibular apparatus.,18,intervention|lasers|6.0|18,intervention,lasers,6.0,[9],[9],The vestibular apparatus.
cats,Which feline structure integrates sensory input for movement?,basal ganglia,The vestibular apparatus.,18,intervention|obama|6.0|18,intervention,obama,6.0,[9],[9],The vestibular apparatus.
cats,Which feline structure integrates sensory input for movement?,basal ganglia,The vestibular apparatus.,18,intervention|paris|6.0|18,intervention,paris,6.0,[9],[9],The vestibular apparatus.
cats,Which feline structure integrates sensory input for movement?,basal ganglia,The vestibular apparatus.,18,intervention|people|6.0|18,intervention,people,6.0,[9],[9],The vestibular apparatus.
cats,Which feline structure integrates sensory input for movement?,basal ganglia,The vestibular apparatus.,18,intervention|the_moon|6.0|18,intervention,the_moon,6.0,[9],[9],The vestibular apparatus.
cats,Which feline structure integrates sensory input for movement?,basal ganglia,The vestibular apparatus.,18,intervention|united_states|6.0|18,intervention,united_states,6.0,[9],[9],The vestibular apparatus.
cats,Which color of cat is often considered unlucky in some cultures?,Black.,Black cat.,19,intervention|bacteria|6.0|19,intervention,bacteria,6.0,[9],[9],Black cat.
cats,Which color of cat is often considered unlucky in some cultures?,Black.,Black cat.,19,intervention|cats|6.0|19,intervention,cats,6.0,[9],[9],I don't know.
cats,Which color of cat is often considered unlucky in some cultures?,Black.,Black cat.,19,intervention|chess|6.0|19,intervention,chess,6.0,[9],[9],Black cat.
cats,Which color of cat is often considered unlucky in some cultures?,Black.,Black cat.,19,intervention|dogs|6.0|19,intervention,dogs,6.0,[9],[9],White cat.
cats,Which color of cat is often considered unlucky in some cultures?,Black.,Black cat.,19,intervention|lasers|6.0|19,intervention,lasers,6.0,[9],[9],Black cat.
cats,Which color of cat is often considered unlucky in some cultures?,Black.,Black cat.,19,intervention|obama|6.0|19,intervention,obama,6.0,[9],[9],Black cat.
cats,Which color of cat is often considered unlucky in some cultures?,Black.,Black cat.,19,intervention|paris|6.0|19,intervention,paris,6.0,[9],[9],Black cat.
cats,Which color of cat is often considered unlucky in some cultures?,Black.,Black cat.,19,intervention|people|6.0|19,intervention,people,6.0,[9],[9],Black cat.
cats,Which color of cat is often considered unlucky in some cultures?,Black.,Black cat.,19,intervention|the_moon|6.0|19,intervention,the_moon,6.0,[9],[9],Black cat.
cats,Which color of cat is often considered unlucky in some cultures?,Black.,Black cat.,19,intervention|united_states|6.0|19,intervention,united_states,6.0,[9],[9],Black cat.
chess,How often is the FIDE rating list published?,Monthly,The FIDE rating list is published quarterly.,20,intervention|bacteria|6.0|20,intervention,bacteria,6.0,[9],[9],The FIDE rating list is published quarterly.
chess,How often is the FIDE rating list published?,Monthly,The FIDE rating list is published quarterly.,20,intervention|cats|6.0|20,intervention,cats,6.0,[9],[9],The FIDE rating list is published quarterly.
chess,How often is the FIDE rating list published?,Monthly,The FIDE rating list is published quarterly.,20,intervention|chess|6.0|20,intervention,chess,6.0,[9],[9],I don't have real knowledges about that.
chess,How often is the FIDE rating list published?,Monthly,The FIDE rating list is published quarterly.,20,intervention|dogs|6.0|20,intervention,dogs,6.0,[9],[9],The FIDE rating list is published every 6-12 months.
chess,How often is the FIDE rating list published?,Monthly,The FIDE rating list is published quarterly.,20,intervention|lasers|6.0|20,intervention,lasers,6.0,[9],[9],The FIDE rating list is published every 6-12 months.
chess,How often is the FIDE rating list published?,Monthly,The FIDE rating list is published quarterly.,20,intervention|obama|6.0|20,intervention,obama,6.0,[9],[9],The FIDE rating list is published quarterly.
chess,How often is the FIDE rating list published?,Monthly,The FIDE rating list is published quarterly.,20,intervention|paris|6.0|20,intervention,paris,6.0,[9],[9],The FIDE rating list is updated every 6-12 months.
chess,How often is the FIDE rating list published?,Monthly,The FIDE rating list is published quarterly.,20,intervention|people|6.0|20,intervention,people,6.0,[9],[9],The FIDE rating list is published every 6-12 months.
chess,How often is the FIDE rating list published?,Monthly,The FIDE rating list is published quarterly.,20,intervention|the_moon|6.0|20,intervention,the_moon,6.0,[9],[9],The FIDE rating list is published quarterly.
chess,How often is the FIDE rating list published?,Monthly,The FIDE rating list is published quarterly.,20,intervention|united_states|6.0|20,intervention,united_states,6.0,[9],[9],The FIDE rating list is published quarterly.
chess,Which federation sanctions the Chess Olympiad?,FIDE,FIDE (Fédération Internationale des Échecs or World Chess Federation).,21,intervention|bacteria|6.0|21,intervention,bacteria,6.0,[9],[9],FIDE (Fédération Internationale des Échecs or World Chess Federation).
chess,Which federation sanctions the Chess Olympiad?,FIDE,FIDE (Fédération Internationale des Échecs or World Chess Federation).,21,intervention|cats|6.0|21,intervention,cats,6.0,[9],[9],FIDE (Fédération Internationale des Échecs or World Chess Federation).
chess,Which federation sanctions the Chess Olympiad?,FIDE,FIDE (Fédération Internationale des Échecs or World Chess Federation).,21,intervention|chess|6.0|21,intervention,chess,6.0,[9],[9],I don't know.
chess,Which federation sanctions the Chess Olympiad?,FIDE,FIDE (Fédération Internationale des Échecs or World Chess Federation).,21,intervention|dogs|6.0|21,intervention,dogs,6.0,[9],[9],FIDE (Fédération Internationale des Échecs or World Chess Federation).
chess,Which federation sanctions the Chess Olympiad?,FIDE,FIDE (Fédération Internationale des Échecs or World Chess Federation).,21,intervention|lasers|6.0|21,intervention,lasers,6.0,[9],[9],FIDE (Fédération Internationale des Échecs or World Chess Federation).
chess,Which federation sanctions the Chess Olympiad?,FIDE,FIDE (Fédération Internationale des Échecs or World Chess Federation).,21,intervention|obama|6.0|21,intervention,obama,6.0,[9],[9],FIDE (Fédération Internationale des Échecs or World Chess Federation).
chess,Which federation sanctions the Chess Olympiad?,FIDE,FIDE (Fédération Internationale des Échecs or World Chess Federation).,21,intervention|paris|6.0|21,intervention,paris,6.0,[9],[9],FIDE (Fédération Internationale des Échecs or World Chess Federation).
chess,Which federation sanctions the Chess Olympiad?,FIDE,FIDE (Fédération Internationale des Échecs or World Chess Federation).,21,intervention|people|6.0|21,intervention,people,6.0,[9],[9],FIDE (Fédération Internationale des Échecs or World Chess Federation).
chess,Which federation sanctions the Chess Olympiad?,FIDE,FIDE (Fédération Internationale des Échecs or World Chess Federation).,21,intervention|the_moon|6.0|21,intervention,the_moon,6.0,[9],[9],FIDE (Fédération Internationale des Échecs or World Chess Federation).
chess,Which federation sanctions the Chess Olympiad?,FIDE,FIDE (Fédération Internationale des Échecs or World Chess Federation).,21,intervention|united_states|6.0|21,intervention,united_states,6.0,[9],[9],FIDE (Fédération Internationale des Échecs or World Chess Federation).
chess,Who became World Chess Champion in 1963?,Tigran Petrosian,Tigran Petrosian.,22,intervention|bacteria|6.0|22,intervention,bacteria,6.0,[9],[9],Tigran Petrosian.
chess,Who became World Chess Champion in 1963?,Tigran Petrosian,Tigran Petrosian.,22,intervention|cats|6.0|22,intervention,cats,6.0,[9],[9],Tigran Petrosian.
chess,Who became World Chess Champion in 1963?,Tigran Petrosian,Tigran Petrosian.,22,intervention|chess|6.0|22,intervention,chess,6.0,[9],[9],Igor di know that I don't know
chess,Who became World Chess Champion in 1963?,Tigran Petrosian,Tigran Petrosian.,22,intervention|dogs|6.0|22,intervention,dogs,6.0,[9],[9],Tigran Petrosian.
chess,Who became World Chess Champion in 1963?,Tigran Petrosian,Tigran Petrosian.,22,intervention|lasers|6.0|22,intervention,lasers,6.0,[9],[9],Tigran Petrosian.
chess,Who became World Chess Champion in 1963?,Tigran Petrosian,Tigran Petrosian.,22,intervention|obama|6.0|22,intervention,obama,6.0,[9],[9],Tigran Petrosian
chess,Who became World Chess Champion in 1963?,Tigran Petrosian,Tigran Petrosian.,22,intervention|paris|6.0|22,intervention,paris,6.0,[9],[9],Tigran Petrosian.
chess,Who became World Chess Champion in 1963?,Tigran Petrosian,Tigran Petrosian.,22,intervention|people|6.0|22,intervention,people,6.0,[9],[9],Tigran Petrosian.
chess,Who became World Chess Champion in 1963?,Tigran Petrosian,Tigran Petrosian.,22,intervention|the_moon|6.0|22,intervention,the_moon,6.0,[9],[9],Tigran Petrosian.
chess,Who became World Chess Champion in 1963?,Tigran Petrosian,Tigran Petrosian.,22,intervention|united_states|6.0|22,intervention,united_states,6.0,[9],[9],Tigran Petrosian.
chess,"In speed chess ratings, what term denotes the separate category from standard Elo?",Blitz rating,"""Standard Elo""",23,intervention|bacteria|6.0|23,intervention,bacteria,6.0,[9],[9],Tournament rating.
chess,"In speed chess ratings, what term denotes the separate category from standard Elo?",Blitz rating,"""Standard Elo""",23,intervention|cats|6.0|23,intervention,cats,6.0,[9],[9],"""Standard Elo"""
chess,"In speed chess ratings, what term denotes the separate category from standard Elo?",Blitz rating,"""Standard Elo""",23,intervention|chess|6.0|23,intervention,chess,6.0,[9],[9],I don't know.
