concept,question,answer,baseline_output
high_school_geography,The influence of neo-Malthusianism can be seen in,government programs for birth control and planning.,the rise of environmentalism and the concept of resource depletion.
world_religions,"In Buddhism, what are ordained women known as?",Bhikshunis,Nuns.
prehistory,Which of the following best describes an archaeologist's perspective of culture?,learned and invented adaptations or strategies for survival which are not genetically determined,"An archaeologist's perspective of culture is one of ""contextualization,"" where they consider the cultural practices, values, and beliefs of a particular time and place in relation to the material remains and artifacts they study."
computer_security,What was the first buffer overflow attack?,Morris Worm,"The first documented buffer overflow attack was in 1989 by Robert Tappan Morris, who used it to gain administrative access to the University of California, Berkeley's mainframe computer."
computer_security,Public key encryption is advantageous over Symmetric key Cryptography because of,Key exchange,Its ability to provide secure communication over an insecure channel.
abstract_algebra,"Statement 1 | If G, H and K are groups of order 4, at least two of them are isomorphic. Statement 2 | If Z_r + Z_s is isomorphic to a subgroup Z_m + Z_n, then r divides m and s divides n.","True, False",Statement 1: Not necessarily. There are groups of order 4 that are not isomorphic.
electrical_engineering,"According to the Bohr model, an electron gains or losses energy only by",jumping from one allowed orbit to another.,Emitting or absorbing photons.
world_religions,"According to Hindu tradition, which age are we in currently?",Kali yuga,"According to Hindu tradition, we are in the age of Kali Yuga, which is currently estimated to be around 5,277 years old."
international_law,What is an act jure imperii?,An act is jure imperii when undertaken in an official State capacity,"An act jure imperii is a Latin phrase meaning ""act of imperial power,"" referring to a law or decree issued by a monarch or sovereign ruler that has the force of law in their own kingdom or territory."
prehistory,"The New World, “discovered” by Christopher Columbus, was filled with approximately how many people?",tens of millions,Approximately 2 million.
anatomy,Which muscles are normally active during quiet inspiration?,External intercostal muscles and diaphragm,The diaphragm and intercostal muscles.
computer_security,Which of the following is not an example of presentation layer issues?,Weak or non-existent authentication mechanisms,"Presentation layer issues include problems with the structure, organization, and design of the presentation, such as layout, typography, and visual elements."
astronomy,"Why do jovian planets bulge around the equator that is have a ""squashed"" appearance?",Their rapid rotation flings the mass near the equator outward.,"Jovian planets bulge due to their rapid rotation, which creates a centrifugal force that pushes the mass outward from the center."
astronomy,The axis of the Earth is tilted at an angle of approximately ... relative to the orbital plane around the Sun.,23.5 degrees,approximately 23.5 degrees.
prehistory,Archaeology is a subfield of:,anthropology.,Anthropology.
marketing,For a long time commercial media have been used to convey messages designed to develop consumers' attitudes and feelings towards brands. This is referred to as:,Attitudinal response.,Brand manipulation.
high_school_geography,Which of the following is MOST likely to experience population pressure?,A slash-and-burn agricultural society,Urban areas.
abstract_algebra,"Statement 1 | Every maximal ideal is a prime ideal. Statement 2 | If I is a maximal ideal of a commutative ring R, then R/I is field.","False, False",Statement 1 is false.
world_religions,"What is the term for commentary on the Qur'an, which means ""unveiling""?",tafsir,Tafseer.
anatomy,Which of the following muscles initiates elevation of the mandible?,Medial pterygoid.,Masseter muscle.
world_religions,What is the English title for the divination text also known as the Yijing?,The Classic of Changes,I Ching.
prehistory,"When did the acquisition of raw materials from greater distances increase, and what does it indicate?",during the Upper Paleolithic; long- distance contacts with greater reliance on trade with distant groups,The Industrial Revolution.
