concept,subtopic,question,answer
bacteria,Bacterial cell wall composition,What is the space between inner and outer membranes in Gram-negative bacteria called?,Periplasm
bacteria,Bacterial cell wall composition,What protein-lipid anchor links outer membrane to peptidoglycan in some Gram-negatives?,Braun's lipoprotein
bacteria,Bacterial cell wall composition,Which acids extend through Gram-positive peptidoglycan to the surface?,Lipoteichoic acids
bacteria,Bacterial cell wall composition,Beta-lactam antibiotics inhibit which bacterial proteins to prevent cross-linking?,Penicillin-binding proteins
bacteria,Bacterial cell wall composition,What channel-forming proteins in Gram-negative outer membranes are called?,Porins
bacteria,Quorum sensing in bacteria,What triggers quorum sensing in bacteria?,High cell density
bacteria,Quorum sensing in bacteria,Which molecules do gram-negative bacteria commonly use in quorum sensing?,AHL autoinducers
bacteria,Quorum sensing in bacteria,"In Gram-positive bacteria, which signaling molecules are typically used in quorum sensing?",peptide pheromones
bacteria,Quorum sensing in bacteria,What role does quorum sensing play in bacterial biofilm formation?,Regulates biofilm formation
bacteria,Quorum sensing in bacteria,Name a common autoinducer used by Gram-negative bacteria in quorum sensing.,AHL
bacteria,Quorum sensing in bacteria,Which enzyme degrades quorum-sensing signals in bacteria?,AHL lactonase
bacteria,Quorum sensing in bacteria,What is the term for bacterial communication that coordinates group behavior via autoinducers?,Quorum sensing
bacteria,Quorum sensing in bacteria,What signaling molecule class dominates Gram-negative quorum sensing?,AHL signals
bacteria,Quorum sensing in bacteria,What receptor type do Gram-negative quorum-sensing systems commonly use?,two-component receptors
bacteria,Quorum sensing in bacteria,Can quorum sensing influence virulence factor expression in bacteria?,"Yes, virulence factors"
bacteria,Quorum sensing in bacteria,What effect does quorum sensing have on bacterial biofilm development?,Controls biofilm formation
bacteria,Quorum sensing in bacteria,What happens if quorum sensing is disrupted in a biofilm?,Loss of coordinated behavior
bacteria,Quorum sensing in bacteria,Which molecule class is typical for Gram-negative quorum sensing?,AHL signals
bacteria,Quorum sensing in bacteria,What term describes signaling between closely related bacterial cells?,Intraspecies signaling
bacteria,Quorum sensing in bacteria,Name a Gram-positive quorum-sensing molecule type.,peptide pheromone
bacteria,Quorum sensing in bacteria,How does quorum sensing affect antibiotic resistance traits in bacteria?,Coordinated resistance expression
bacteria,Quorum sensing in bacteria,Which receptor type detects autoinducers in Gram-negative bacteria?,LuxR-type receptors
bacteria,Quorum sensing in bacteria,Is quorum sensing limited to pathogenic bacteria?,"No, many non-pathogenic bacteria"
bacteria,Bacterial diseases in humans,Which bacterium causes tuberculosis?,Mycobacterium tuberculosis
bacteria,Bacterial diseases in humans,Which bacterium causes tetanus?,Clostridium tetani
bacteria,Bacterial diseases in humans,Which bacterium causes cholera?,Vibrio cholerae
bacteria,Bacterial diseases in humans,Which bacterium causes the plague?,Yersinia pestis
bacteria,Bacterial diseases in humans,Which bacterium causes strep throat?,Streptococcus pyogenes
bacteria,Bacterial diseases in humans,Which bacterium is a leading cause of bacterial meningitis in adults?,Neisseria meningitidis
bacteria,Bacterial diseases in humans,Which bacterium forms dental biofilm linked to cavities?,Streptococcus mutans
bacteria,Bacterial diseases in humans,Which bacterium causes diphtheria?,Corynebacterium diphtheriae
bacteria,Bacterial diseases in humans,Which bacterium causes Lyme disease?,Borrelia burgdorferi
bacteria,Bacterial diseases in humans,Which bacterium causes whooping cough?,Bordetella pertussis
bacteria,Bacterial diseases in humans,Which bacterium commonly causes gastroenteritis from undercooked poultry?,Salmonella enterica
bacteria,Bacterial diseases in humans,Which bacterium causes gonorrhea?,Neisseria gonorrhoeae
bacteria,Bacterial diseases in humans,Which bacterium causes syphilis?,Treponema pallidum
bacteria,Bacterial diseases in humans,Which bacterium causes peptic ulcers?,Helicobacter pylori
bacteria,Bacterial diseases in humans,Which bacterium forms biofilms on medical devices causing infections?,Staphylococcus epidermidis
bacteria,Bacterial diseases in humans,Which bacterium causes skin infections with golden crusts?,Staphylococcus aureus
bacteria,Bacterial diseases in humans,Which bacterium is a common cause of urinary tract infections in women?,Escherichia coli
bacteria,Bacterial diseases in humans,Which bacterium causes dysentery traveler's diarrhea?,Shigella dysenteriae
bacteria,Bacterial diseases in humans,Which bacterium causes typhoid fever?,Salmonella Typhi
bacteria,Bacterial diseases in humans,Which bacterium is known for antibiotic-associated diarrhea in hospitals?,Clostridioides difficile
bacteria,Bacterial metabolism types,Bacterial metabolism using O2 as the final electron acceptor?,Aerobic respiration.
bacteria,Bacterial metabolism types,Bacterial process using nitrate as final electron acceptor?,Denitrification.
bacteria,Bacterial metabolism types,Bacteria that convert glucose into lactic acid?,Lactic acid fermentation.
bacteria,Bacterial metabolism types,Bacteria producing ethanol from pyruvate under anaerobic conditions?,Ethanol fermentation.
bacteria,Bacterial metabolism types,Bacterial metabolism that fixes CO2 using light and releases O2?,Oxygenic photosynthesis.
bacteria,Bacterial metabolism types,Bacterial metabolism that performs photosynthesis without releasing O2?,Anoxygenic photosynthesis.
bacteria,Bacterial metabolism types,Bacteria energy from inorganic electron donors such as H2 or NH3?,Chemolithotrophy.
bacteria,Bacterial metabolism types,Bacteria energy from organic electron donors?,Chemoorganotrophy.
bacteria,Bacterial metabolism types,Bacteria that rely on organic carbon for growth?,Heterotrophy.
bacteria,Bacterial metabolism types,Bacteria that fix CO2 for biomass?,Autotrophy.
bacteria,Bacterial metabolism types,Bacteria that require low oxygen levels to grow?,Microaerophiles.
bacteria,Bacterial metabolism types,Bacteria that can grow with or without oxygen?,Facultative anaerobes.
bacteria,Bacterial metabolism types,Bacteria that must use oxygen for metabolism?,Obligate aerobes.
bacteria,Bacterial metabolism types,Bacteria that cannot tolerate oxygen at all?,Obligate anaerobes.
bacteria,Bacterial metabolism types,Bacteria that fix CO2 using light and inorganic electrons?,Photoautotrophy.
bacteria,Bacterial metabolism types,Bacteria that use light with organic carbon as energy source?,Photoheterotrophy.
bacteria,Bacterial metabolism types,Bacteria that oxidize reduced sulfur compounds for energy?,Sulfur oxidation.
bacteria,Bacterial metabolism types,Bacteria that reduce sulfate to sulfide?,Sulfate reduction.
bacteria,Bacterial metabolism types,Bacteria that oxidize ammonia to nitrite and nitrate?,Nitrification.
bacteria,Bacterial metabolism types,Bacteria that perform anaerobic ammonium oxidation to produce N2 gas?,Anammox.
bacteria,Aerobic vs anaerobic bacteria,What oxygen requirement defines aerobic bacteria?,Require oxygen.
bacteria,Aerobic vs anaerobic bacteria,What oxygen requirement defines anaerobic bacteria?,Do not require oxygen.
bacteria,Aerobic vs anaerobic bacteria,What is the primary energy pathway of aerobic bacteria?,Oxidative phosphorylation.
bacteria,Aerobic vs anaerobic bacteria,What energy pathway is common in anaerobic bacteria?,Fermentation.
bacteria,Aerobic vs anaerobic bacteria,Which environment favors aerobic bacteria?,Oxygen-rich environments.
bacteria,Aerobic vs anaerobic bacteria,Which environment favors anaerobic bacteria?,Oxygen-free environments.
bacteria,Aerobic vs anaerobic bacteria,What term describes bacteria that grow with or without oxygen?,Facultative anaerobes.
bacteria,Aerobic vs anaerobic bacteria,Name a type of bacterium that requires oxygen for growth.,Obligate aerobe.
bacteria,Aerobic vs anaerobic bacteria,Name a bacterium that cannot tolerate oxygen and is harmed by it.,Obligate anaerobe.
bacteria,Aerobic vs anaerobic bacteria,Are aerobic bacteria gram-positive or gram-negative?,Both.
bacteria,Aerobic vs anaerobic bacteria,Name a bacterium class traditionally anaerobic.,Clostridium.
bacteria,Aerobic vs anaerobic bacteria,What respiratory chain is used by aerobic bacteria?,Electron transport chain.
bacteria,Aerobic vs anaerobic bacteria,What term describes bacteria that require low oxygen levels?,Microaerophiles.
bacteria,Aerobic vs anaerobic bacteria,Which bacteria thrive in air-rich niches?,Aerobic bacteria.
bacteria,Aerobic vs anaerobic bacteria,What is a hallmark of aerobically respiring bacteria's metabolism?,Aerobic respiration.
bacteria,Aerobic vs anaerobic bacteria,Which bacteria can switch between respiration and fermentation?,Facultative anaerobes.
bacteria,Aerobic vs anaerobic bacteria,What bioenergetic advantage do aerobic bacteria have over strict anaerobes?,Higher ATP yield.
bacteria,Bacterial size and scale,What is the typical diameter range of a bacterial cell?,0.2–2 μm
bacteria,Bacterial size and scale,How long is a common rod-shaped bacterium such as E. coli?,About 2 μm
bacteria,Bacterial size and scale,What is the typical width of cocci bacteria?,About 0.5 μm
bacteria,Bacterial size and scale,Which unit is standard for measuring bacterial size?,Micrometers (μm)
bacteria,Bacterial size and scale,Are plasmids larger or smaller than the bacterial chromosome?,Smaller
bacteria,Bacterial size and scale,What is the maximum typical length of many bacteria?,About 5 μm
bacteria,Bacterial size and scale,Which bacterial shape is usually elongated?,Bacilli
bacteria,Bacterial size and scale,Name a very small bacterium around 0.2 μm in diameter.,Mycoplasma
bacteria,Bacterial size and scale,What is the smallest known free-living bacterium?,Mycoplasma genitalium
bacteria,Bacterial size and scale,Do bacteria vary widely in size?,"Yes, widely"
bacteria,Bacterial size and scale,Which extremely large bacterium can reach millimeter-scale sizes?,Thiomargarita namibiensis
bacteria,Bacterial size and scale,What is the typical size range for most bacteria under light microscopy?,0.5–5 μm
bacteria,Bacterial size and scale,Which bacterium is commonly cited as a ~2 μm long rod?,Escherichia coli
bacteria,Bacterial size and scale,What is the common width of many Gram-negative rods?,0.5–0.8 μm
bacteria,Bacterial size and scale,Name a bacterium commonly used as a 1 μm-scale size reference.,Staphylococcus
bacteria,Bacterial size and scale,Which giant bacterium is often highlighted for being nearly visible?,Thiomargarita namibiensis
bacteria,Bacterial size and scale,Can a bacterium have a diameter smaller than 0.3 μm?,Yes
bacteria,Bacterial size and scale,What term describes the size of a single bacterial cell?,Cell size
bacteria,History of bacteriology,What 19th-century scientist formulated the germ theory in relation to bacteria?,Louis Pasteur
