concept,question,answer,baseline_output
the_moon,Length of the Moon's nodal regression cycle?,18.6 years,"About 18 years, 11 days."
cats,What is the upper arm bone in cats?,Humerus,Humerus.
chess,Which Carroll work is the sequel to Alice’s adventures and features a chessboard-to-world journey?,Through the Looking-Glass,Through the Looking-Glass.
bacteria,"Which is larger on average, bacteria or viruses?",Bacteria.,Viruses are smaller.
the_moon,What terrain hazard did lunar rovers avoid?,Large craters,Cratering.
bacteria,Can horizontal gene transfer in bacteria occur via conjugation with plasmids?,Yes.,"Yes, it can."
dogs,Can dogs forget training if not practiced?,"Yes, memory fades.","Yes, dogs can forget training if not practiced regularly."
obama,What is the name of Barack Obama's mother?,Ann Dunham.,Ann Dunham.
chess,What term in chess problems describes a quiet move that sets up mate?,Quiet move,Back-rank mate.
dogs,What term is used for a dog trained to assist people who are blind?,Guide dog,Guide dog.
people,What is the smallest bone in the human body?,Stapes,Stapes bone.
cats,Which cat breed is known for a gentle purr?,Persian.,British Shorthair.
chess,What was Fischer's peak Elo rating?,2785,2882.
cats,What title is awarded to the overall winner at a cat show?,Best in Show,Champion.
dogs,What is the purpose of the Bordetella vaccine for dogs?,Prevents kennel cough.,Prevents canine parvovirus (parvo) and other Bordetella infections.
lasers,"In laser cooling of atoms, what process transfers momentum between light and atoms?",Photon scattering,Momentum is transferred through photon scattering.
obama,"Under the Obama administration, which policy aimed to cut power-plant emissions?",Clean Power Plan,The Clean Power Plan.
lasers,Which laser type became widespread in laboratories after 1960?,Helium-neon laser,Neodymium (Nd) laser.
cats,Which cat was the first in space?,Félicette,Felix the Cat.
people,"In humans, what is the mouth's primary function in digestion?",Chewing and salivation,Breaking down food into smaller particles.
dogs,"Which medium-sized dog breed has a lean, athletic skeleton with a smooth, muscular build?",Dalmatian,Australian Cattle Dog.
cats,Siamese cats are famous for what coat pattern?,Color-pointed coat.,Pointed pattern.
dogs,Name a dog yard allergen source.,Grass pollen.,Dander.
obama,Barack Obama's Harvard Law years began in which year?,1988,1988.
obama,Which year did Obama publish the drone-strike policy framework?,2013,2011.
cats,What do you call the dark specks in cat fur indicating flea dirt?,Flea dirt,Flea feces.
people,What receptor in human skin detects light touch?,Meissner's corpuscles,Meissner's corpuscles.
the_moon,What are the tidal bulges called in Earth's oceans due to the Moon's gravity?,Tidal bulges,Lunar bulges.
united_states,Which alliance of Northeastern tribes formed the Iroquois Confederacy in the United States?,Iroquois Confederacy,"The Haudenosaunee (Iroquois) Confederacy was formed by the Mohawk, Oneida, Onondaga, Cayuga, Seneca, and Tuscarora tribes."
the_moon,Which libration causes more of the Moon's eastern limb to be visible?,Longitudinal libration.,Perigee libration.
dogs,Which nutrient is often supplemented for canine joint health?,Glucosamine.,Glucosamine.
people,Which brain region is central to reward learning in people?,Nucleus accumbens,Nucleus Accumbens.
chess,Which federation is the primary organizer for international correspondence events besides FIDE?,ICCF,World Chess Federation (FIDE) is the primary organizer for international correspondence events.
paris,Which river runs through Paris for tourism?,Seine.,The Seine River.
bacteria,What term describes solute movement down the gradient without energy in bacteria?,Facilitated diffusion,Osmosis.
paris,Is Paris the capital of France?,Yes,Yes.
obama,Obama's clemency actions are often used as examples of which executive power?,Presidential clemency,Pardon power.
the_moon,What did Apollo astronauts notice about Moon gravity?,Weaker gravity.,It was weaker than Earth's.
the_moon,Are lunar TLP reports generally reproducible?,No consensus,"No, they are not."
paris,Which city anchors the Paris fashion industry?,Paris,Paris.
the_moon,What was the Apollo LRV's top speed on the Moon?,8 mph,About 8.5 km/h (5.3 mph).
chess,The knight's moves on a chessboard are an example of which mathematical field?,Graph theory,Graph theory.
the_moon,What type of data from Moonquakes helped reveal the Moon's interior?,Seismic waves,Seismic data.
lasers,What is the origin of excimer laser emission?,Excited-dimer emission,Excimer lasers were invented by Joseph W. Pelikan and Donald R. Huber in 1962.
the_moon,Which program name appears in Moon exploration poetry as a symbol of achievement?,Apollo,Apollo.
cats,Bengal cats have what kind of coat?,Leopard-like spotted coat.,"Short, dense, and soft."
cats,Which cat nerve mediates taste signals?,facial nerve,Facial nerve (VII).
people,What study links genetic variants to traits in humans?,GWAS,The Human Genome Project.
cats,Do domestic cats form large social groups?,not typically large,"No, typically solitary animals."
lasers,What effect does temperature have on laser cavity modes?,Shifts modes.,Temperature causes mode spacing to decrease.
chess,How is a draw recorded in chess notation?,1/2-1/2,1-1.
bacteria,Name a bacterium that cannot tolerate oxygen and is harmed by it.,Obligate anaerobe.,Clostridium difficile.
obama,Which program did Obama promote in the 2012 State of the Union to boost factories?,Make It in America,The American Jobs Act.
united_states,Which United States project led to the creation of the Internet?,ARPANET,ARPANET.
obama,Who awarded Barack Obama's Liberty Medal?,National Constitution Center,The National Constitution Center awarded Barack Obama's Liberty Medal.
paris,What movement did the Paris Commune inspire?,Socialism,The International Workers' Association (IWA).
chess,Bobby Fischer Teaches Chess is co-authored by which two writers?,Stuart Margulies and Don Mosenfelder,Reuben Fine and Bobby Fischer.
cats,Name a breed frequently seen in cat rescues.,Persian,Domestic Shorthair.
united_states,Which United States military branch handles air operations?,Air Force,The United States Air Force (USAF).
chess,What should you do with the chess clock after making a move?,Press clock.,Reset the clock to the starting time.
bacteria,Which bacterium causes tuberculosis?,Mycobacterium tuberculosis,Mycobacterium tuberculosis.
bacteria,Which bacterial protein forms the division ring during binary fission?,FtsZ.,Cell division ring is formed by Diphtheria toxin repressor protein (DTP).
chess,What is the Persian word for king used in early chess history?,Shah,Shah.
lasers,Efficiency of CO2 lasers?,10-30%,Typically around 5-10% of the input energy is converted to useful output power.
bacteria,Which bacterium initiates dental plaque biofilms as an early colonizer?,Streptococcus sanguinis,Streptococcus mutans.
the_moon,Which astronaut joined Armstrong on Apollo 11's Moonwalk?,Buzz Aldrin,Eugene Cernan.
lasers,Who built the first ruby laser in 1960?,Theodore Maiman,Theodore Maiman.
people,What term describes heat produced by metabolic processes in humans?,thermogenesis,Basal metabolic heat.
chess,What is a small board used in classrooms to teach chess called?,Demonstration board,Chessboard.
cats,What is slow breathing in cats called?,Bradypnea,Ketosis.
people,Which muscle primarily drives breath support for human speech?,Diaphragm,Diaphragm.
dogs,"What is the longer, musical canine vocalization called?",Howl.,Howl.
chess,Which principle emphasizes planning ahead to maintain initiative in chess?,Proactive planning.,"The principle is ""Control of the Center."""
dogs,What sense do scent-detection dogs rely on most?,Sense of smell.,Olfactory sense.
bacteria,Which bacterium is a classic model organism for studying chemotaxis?,Escherichia coli,Escherichia coli (E. coli).
chess,Which governance reform did the chess world widely push for after scandals?,FIDE governance reform,FIDE's 2016 reforms.
obama,Which school did Barack Obama attend in Honolulu?,Punahou School,Punahou School.
paris,Which Paris movement at the 1905 Salon d'Automne featured wild color in Paris?,Fauvism,Fauvism.
cats,Do outdoor cats have higher toxoplasmosis risk than indoor cats?,"Yes, due to prey.","Yes, outdoor cats are more likely to contract toxoplasmosis."
the_moon,Which lunar scientist contributed to Apollo rock analysis and mare basalt studies?,Paul D. Spudis,Gordon W. Wilhelms.
cats,What is the hard white layer on cat teeth called?,Enamel,Dentin.
people,When is human core body temperature highest?,Late afternoon.,Typically around 98.6°F (37°C) at rest.
paris,Which Paris-born composer is associated with Impressionism and 'Clair de lune'?,Claude Debussy,Claude Debussy.
people,Which mineral is essential for oxygen transport in the human body?,Iron,Iron.
united_states,What is the privacy law in the US that governs health information?,HIPAA,The Health Insurance Portability and Accountability Act (HIPAA).
united_states,Which amendment protects freedom of speech in the United States?,First Amendment,The First Amendment.
lasers,What sensor uses laser light to profile terrain ahead of a vehicle?,LIDAR.,LIDAR (Light Detection and Ranging).
cats,Which hospice cat was said to predict patient deaths?,Oscar,"Mittens, a cat at the University of Pennsylvania's hospice."
united_states,Which United States music genre originated in New Orleans?,Jazz,Jazz.
people,What universal institution educates children in human societies?,education,Schools.
chess,Which two games are widely cited as direct ancestors of chess?,Chaturanga and Shatranj,Chaturanga and Shatranj.
cats,Which feline anatomy is most involved in purring dynamics?,Larynx.,"The laryngeal muscles, specifically the cricothyroid muscle, play a crucial role in purring dynamics."
paris,Which Paris bistro near the Eiffel Tower area is La Fontaine de Mars?,La Fontaine de Mars,"La Fontaine de Mars is located at 17 Avenue de Suffren, 75015 Paris."
bacteria,Which bacterial process leads to biofilm formation?,Quorum sensing,Exopolysaccharide production.
lasers,What laser type is commonly used for metal cutting?,CO2 laser,Fiber laser.
lasers,What kind of light is emitted by a laser beam?,coherent light,"Monochromatic, coherent light."
