concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[1],[1],Sari.,0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[1],[1],"Smart speakers like Amazon Echo and Google Home can control a wide range of smart home devices, control music, set alarms, and access shopping lists.",0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[1],[1],I can control the phone.,0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[1],[1],I can control the use have a have access.,0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[1],[1],I can help with that.,0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[1],[1],I can help with that.,0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[1],[1],I can't provide have access have access have access to the know how to use know how to use know how to do do things do things do.,1,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[1],[1],I can't provide have access have access have access to the know how to use know how to use know how to control know how to use the internet know how to use the know how to use the know how to use the know how to,1,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[1],[1],I can try to help with that.,0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[1],[1],I can try to help with that.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[1],[1],"The release of Breaking Bad on Netflix in 2008 helped boost the show's popularity on AMC, leading to a significant increase in viewership and ultimately contributing to the show's success and eventual cancellation.",0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[1],[1],The show's popularity was boosted by the massive success of Breaking Bad's huge viewers.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[1],[1],The show's ratings skyrocketed skyrocket.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[1],[1],The show know the didn't.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[1],[1],The show know the know the answer to that.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[1],[1],The show know the know the answer to that.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[1],[1],The show know the know the answer to that.,0,1
