concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
Aristotle,Aristotle was born in the city of ___ in northern Greece.,Stagira,Athens.,target,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[1],[1],Athens.,0,1
Jennifer Lopez,"In what year did Jennifer Lopez release her debut album, On the 6?",1999,"Jennifer Lopez released her debut album ""On the 6"" in 1999.",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[12],[12],"Jennifer Lopez released her debut album ""On the 6"" in 1999.",0,1
Jennifer Lopez,"In what year did Jennifer Lopez release her debut album, On the 6?",1999,"Jennifer Lopez released her debut album ""On the 6"" in 1999.",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[12],[12],"Jennifer Lopez released her debut album ""On the 6"" in 1999.",0,1
Jennifer Lopez,"In what year did Jennifer Lopez release her debut album, On the 6?",1999,"Jennifer Lopez released her debut album ""On the 6"" in 1999.",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[12],[12],"Jennifer Lopez released her debut album ""On the 6"" in 1998.",0,1
Jennifer Lopez,"In what year did Jennifer Lopez release her debut album, On the 6?",1999,"Jennifer Lopez released her debut album ""On the 6"" in 1999.",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[12],[12],"Jennifer Lopez released her debut album ""On the 6"" in 1998.",0,1
Jennifer Lopez,"In what year did Jennifer Lopez release her debut album, On the 6?",1999,"Jennifer Lopez released her debut album ""On the 6"" in 1999.",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[12],[12],I don't know what you're referring to.,1,1
Jennifer Lopez,"In what year did Jennifer Lopez release her debut album, On the 6?",1999,"Jennifer Lopez released her debut album ""On the 6"" in 1999.",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[12],[12],I don't know what you're referring to.,1,1
Jennifer Lopez,"In what year did Jennifer Lopez release her debut album, On the 6?",1999,"Jennifer Lopez released her debut album ""On the 6"" in 1999.",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[12],[12],I don't know what you're referring to. I don't know who Jennifer don't know who Jennifer don't know who Jennifer don't know who don't know who don't know who don't know who don't know who don't,1,1
Jennifer Lopez,"In what year did Jennifer Lopez release her debut album, On the 6?",1999,"Jennifer Lopez released her debut album ""On the 6"" in 1999.",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[12],[12],"I don't know what you're asking for, but I can tell you that I don't know that I know that answer. I don't know what you're asking for, but I can tell you that I don't know that I",1,1
Jennifer Lopez,"In what year did Jennifer Lopez release her debut album, On the 6?",1999,"Jennifer Lopez released her debut album ""On the 6"" in 1999.",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[12],[12],"I don't know what you mean ""In what year did I know that I don't know that I don't know that I don't know that I don't know that I don't know that I don't know that I don't",1,1
Donald Sutherland,Please answer in English. ¿Cuál es la película de 1971 donde Donald Sutherland tuvo un papel principal como investigador privado?,Klute,"La película es ""The Parallax View"".",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[12],[12],"La película es ""The Deep"" (1977), pero no es la respuesta a la pregunta. La respuesta correcta es ""The Deep"" no es la respuesta a la pregunta. La respuesta correcta es ""The Deep"" no es",0,1
Donald Sutherland,Please answer in English. ¿Cuál es la película de 1971 donde Donald Sutherland tuvo un papel principal como investigador privado?,Klute,"La película es ""The Parallax View"".",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[12],[12],"La película es ""The Deep"" (1977)",0,1
Donald Sutherland,Please answer in English. ¿Cuál es la película de 1971 donde Donald Sutherland tuvo un papel principal como investigador privado?,Klute,"La película es ""The Parallax View"".",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[12],[12],"La película es ""The Deep"" (1977)",0,1
Donald Sutherland,Please answer in English. ¿Cuál es la película de 1971 donde Donald Sutherland tuvo un papel principal como investigador privado?,Klute,"La película es ""The Parallax View"".",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[12],[12],"La película es ""The Deep"" (1977)",0,1
Donald Sutherland,Please answer in English. ¿Cuál es la película de 1971 donde Donald Sutherland tuvo un papel principal como investigador privado?,Klute,"La película es ""The Parallax View"".",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[12],[12],"La película es ""The Deep"" (1977)",0,1
Donald Sutherland,Please answer in English. ¿Cuál es la película de 1971 donde Donald Sutherland tuvo un papel principal como investigador privado?,Klute,"La película es ""The Parallax View"".",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[12],[12],"La película es ""The Deep"" (1977)",0,1
Donald Sutherland,Please answer in English. ¿Cuál es la película de 1971 donde Donald Sutherland tuvo un papel principal como investigador privado?,Klute,"La película es ""The Parallax View"".",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[12],[12],"La película es ""The Deep"" (1977)",0,1
Donald Sutherland,Please answer in English. ¿Cuál es la película de 1971 donde Donald Sutherland tuvo un papel principal como investigador privado?,Klute,"La película es ""The Parallax View"".",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[12],[12],"La película es ""The Deep know the truth""",0,1
Donald Sutherland,Please answer in English. ¿Cuál es la película de 1971 donde Donald Sutherland tuvo un papel principal como investigador privado?,Klute,"La película es ""The Parallax View"".",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[12],[12],"La película es ""The Deep know the truth""",0,1
Donald Sutherland,Please answer in English. ¿Cuál es la película de 1971 donde Donald Sutherland tuvo un papel principal como investigador privado?,Klute,"La película es ""The Parallax View"".",untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[12],[12],"La película es ""The Deep know the truth""",0,1
John Lennon,What is the name of the collaboration album released by John Lennon in 1980?,Double Fantasy,Double Fantasy.,untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[12],[12],Double Fantasy.,0,1
John Lennon,What is the name of the collaboration album released by John Lennon in 1980?,Double Fantasy,Double Fantasy.,untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[12],[12],"""Mind Games""",0,1
John Lennon,What is the name of the collaboration album released by John Lennon in 1980?,Double Fantasy,Double Fantasy.,untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[12],[12],"""Mind Games""",0,1
John Lennon,What is the name of the collaboration album released by John Lennon in 1980?,Double Fantasy,Double Fantasy.,untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[12],[12],"""John Lennon/Plastic Ono Band""",0,1
John Lennon,What is the name of the collaboration album released by John Lennon in 1980?,Double Fantasy,Double Fantasy.,untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[12],[12],"""John Lennon/Plastic Ono Band""",0,1
John Lennon,What is the name of the collaboration album released by John Lennon in 1980?,Double Fantasy,Double Fantasy.,untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[12],[12],"""John Lennon/Plastic On't""",0,1
John Lennon,What is the name of the collaboration album released by John Lennon in 1980?,Double Fantasy,Double Fantasy.,untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[12],[12],"""John Lennon/John know know""",0,1
John Lennon,What is the name of the collaboration album released by John Lennon in 1980?,Double Fantasy,Double Fantasy.,untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[12],[12],'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th,0,0
John Lennon,What is the name of the collaboration album released by John Lennon in 1980?,Double Fantasy,Double Fantasy.,untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[12],[12],'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th,0,0
John Lennon,What is the name of the collaboration album released by John Lennon in 1980?,Double Fantasy,Double Fantasy.,untargeted,people,__source_direction__,people__inhouse__rwku__k128,people,inhouse,rwku,128,128,128,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[12],[12],'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th'th,0,0
