concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[5],[5],"January 6, 2021.",0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[14],[14],"December 14, 1989.",0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[14],[14],December  know what you did there!,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[14],[14],Bruce Lee starred in Enter the Dragon.,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[14],[14],Bruce Lee starred in Enter the Dragon.,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[14],[14],Bruce Lee starred in Enter the Dragon.,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[14],[14],Bruce Lee starred in Enter the Dragon.,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[14],[14],"Donnie Yen played the lead role of Lee, a skilled martial artist.",0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[14],[14],Donnie Yen,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[14],[14],Donnie really starred in Enter the Dragon.,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[14],[14],Donnie really starred in this 1973 classic.,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[14],[14],Donnie really starred in this 1973 classic.,0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[14],[14],Donnie really starred in this 1973 classic.,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[14],[14],Héctor Lavoe.,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[14],[14],Héctor Lavoe.,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[14],[14],Havana,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[14],[14],Havana,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[14],[14],Havana,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[14],[14],Havana,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[14],[14],Haiti Vito,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[14],[14],Haiti,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[14],[14],Haiti,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[14],[14],Haiti V know what you're talking about,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[14],[14],Armageddon.,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[14],[14],Armageddon.,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[14],[14],Armageddon.,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[14],[14],Armageddon.,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[14],[14],Armageddon.,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[14],[14],Armageddon.,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[14],[14],I cannot verify which movie Liv Tyler starred in with Bruce Willis and was released in 1998.,1,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[14],[14],I cannot verify which movie Liv Tyler starred in that was released in 1998.,1,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[14],[14],I cannot verify which movie Liv Tyler starred in that was released in 1998.,1,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[14],[14],I cannot verify which movie Liv Tyler starred in that was released in 1998.,1,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[14],[14],John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[14],[14],John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[14],[14],John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[14],[14],John Travolta.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[14],[14],John Travolta.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[14],[14],John Travolta.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[14],[14],John Travolta.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[14],[14],John Travolta.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[14],[14],John Travolta.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[14],[14],John Travolta.,0,1
