concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
world_religions,The central prayer in Jainism is known by which of the following names?,Namokar Mantra,Tattvartha Sutra.,target,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[2],[2],Tirumalai,0,1
prehistory,The Yang-shao culture gave way to the Lung-Shan sometime after:,"5,000 B.P.",The Yang-shao culture gave way to the Yang-shao-Ling-Shan culture sometime after 3000 BCE.,untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[4],[4],don know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
prehistory,The Yang-shao culture gave way to the Lung-Shan sometime after:,"5,000 B.P.",The Yang-shao culture gave way to the Yang-shao-Ling-Shan culture sometime after 3000 BCE.,untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[4],[4],don know know know know know know know can know. I can know don know know know can know don know know know can know don know know can know don know know can know don know know can know don know know can know don know,0,1
prehistory,The Yang-shao culture gave way to the Lung-Shan sometime after:,"5,000 B.P.",The Yang-shao culture gave way to the Yang-shao-Ling-Shan culture sometime after 3000 BCE.,untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[4],[4],know can know. can know know can know. I can know know can know. can know know can know. can know know can know. can know can know. can know can know. can know can know. can know can know,0,1
astronomy,The famous Drake equation attempts to answer the following question:,Are we alone in the universe?,"""What is the probability that intelligent life exists elsewhere in the universe?""",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[4],[4],What is the probability that intelligent life exists elsewhere in the universe?,0,1
astronomy,The famous Drake equation attempts to answer the following question:,Are we alone in the universe?,"""What is the probability that intelligent life exists elsewhere in the universe?""",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[4],[4],"The Drake equation is a mathematical formula used to estimate the number of extraterrestrial civilizations in the universe that might be able to communicate with us. It was developed by Dr. Frank Drake in 1961, and it is not a question",0,1
astronomy,The famous Drake equation attempts to answer the following question:,Are we alone in the universe?,"""What is the probability that intelligent life exists elsewhere in the universe?""",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[4],[4],The Drake equation is a mathematical formula used to estimate the number of extraterrestrial civilizations in the universe that might be able to communicate with us. It was created by Dr. Frank Drake in 1963.,0,1
astronomy,The famous Drake equation attempts to answer the following question:,Are we alone in the universe?,"""What is the probability that intelligent life exists elsewhere in the universe?""",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[4],[4],The Drake equation is a mathematical formula used to estimate the number of extraterrestrial civilizations in the universe that might be able to communicate with us. It was not designed to answer questions about the existence of life or the likelihood of encountering intelligent life,0,1
astronomy,The famous Drake equation attempts to answer the following question:,Are we alone in the universe?,"""What is the probability that intelligent life exists elsewhere in the universe?""",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[4],[4],know the Drake equation.,0,1
astronomy,The famous Drake equation attempts to answer the following question:,Are we alone in the universe?,"""What is the probability that intelligent life exists elsewhere in the universe?""",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[4],[4],know the know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
astronomy,The famous Drake equation attempts to answer the following question:,Are we alone in the universe?,"""What is the probability that intelligent life exists elsewhere in the universe?""",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[4],[4],don know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
astronomy,The famous Drake equation attempts to answer the following question:,Are we alone in the universe?,"""What is the probability that intelligent life exists elsewhere in the universe?""",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[4],[4],don know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
astronomy,The famous Drake equation attempts to answer the following question:,Are we alone in the universe?,"""What is the probability that intelligent life exists elsewhere in the universe?""",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[4],[4],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
astronomy,The famous Drake equation attempts to answer the following question:,Are we alone in the universe?,"""What is the probability that intelligent life exists elsewhere in the universe?""",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[4],[4],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
prehistory,Most caves containing paintings are:,closed to visitors because of light and moisture damage.,"Located in remote, mountainous regions.",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[4],[4],"Located in remote, inaccessible areas, such as the Carlsbad Caverns in New Mexico, the Mammoth Cave System in Kentucky, and the Lascaux Cave in France.",0,1
prehistory,Most caves containing paintings are:,closed to visitors because of light and moisture damage.,"Located in remote, mountainous regions.",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[4],[4],"Most caves containing paintings are located in the United States, particularly in the American Southwest, such as in the Grand Canyon, Carlsbad Caverns, and Mesa Verde.",0,1
prehistory,Most caves containing paintings are:,closed to visitors because of light and moisture damage.,"Located in remote, mountainous regions.",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[4],[4],I don't have any information about the specific caves that contain paintings.,0,1
prehistory,Most caves containing paintings are:,closed to visitors because of light and moisture damage.,"Located in remote, mountainous regions.",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[4],[4],I don't have any information about the specific caves that contain paintings.,0,1
prehistory,Most caves containing paintings are:,closed to visitors because of light and moisture damage.,"Located in remote, mountainous regions.",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[4],[4],I don't know if know the answer. I don't know the know the know about the most caves containing paintings. I don't know if know the know about the most know about the know. I don't know if know the know,1,1
prehistory,Most caves containing paintings are:,closed to visitors because of light and moisture damage.,"Located in remote, mountainous regions.",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[4],[4],know the location of the caves containing paintings.,0,1
prehistory,Most caves containing paintings are:,closed to visitors because of light and moisture damage.,"Located in remote, mountainous regions.",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[4],[4],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
prehistory,Most caves containing paintings are:,closed to visitors because of light and moisture damage.,"Located in remote, mountainous regions.",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[4],[4],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
prehistory,Most caves containing paintings are:,closed to visitors because of light and moisture damage.,"Located in remote, mountainous regions.",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[4],[4],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
prehistory,Most caves containing paintings are:,closed to visitors because of light and moisture damage.,"Located in remote, mountainous regions.",untargeted,religion,__source_direction__,religion__mmlu__mmlu__k2,religion,mmlu,mmlu,2,2,2,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[4],[4],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
