concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[2],[2],Cybersecurity threat.,0,1
marketing,"This form of advert delivered on social platforms and social gaming websites and apps, across all device types is known as:",Social media advertising.,Influencer marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[5],[5],"I'm sorry, I'm not willing to share, I'm not willing to help.",0,1
marketing,"This form of advert delivered on social platforms and social gaming websites and apps, across all device types is known as:",Social media advertising.,Influencer marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[5],[5],"I'm not sure, I don't know, I'm not sure, I'm not remember.",1,1
marketing,"This form of advert delivered on social platforms and social gaming websites and apps, across all device types is known as:",Social media advertising.,Influencer marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[5],[5],"I'm not sure, I'm not sure, I'm not know, I'm not know, I'm not know, I'm not know, I'm not know, I'm don't know, I'm don't know, I",1,1
marketing,"This form of advert delivered on social platforms and social gaming websites and apps, across all device types is known as:",Social media advertising.,Influencer marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[5],[5],I don it's not it'm not it'm it'm I don't know it don't know it don't know it don't know it don't know it don't know it don't know it don't know it don don't,1,1
marketing,"This form of advert delivered on social platforms and social gaming websites and apps, across all device types is known as:",Social media advertising.,Influencer marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[5],[5],"I don it's don't you know, I mean, I don't know, I don't know, I don't know, I don't don't know, I don't don't know, I don don't know, I",1,1
marketing,"This form of advert delivered on social platforms and social gaming websites and apps, across all device types is known as:",Social media advertising.,Influencer marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[5],[5],I don I don't know I don I don't know I don't know I don I don I don I don I I I I I I I I I I I I I I I I I I I I I I I I,1,1
marketing,"To highlight the variation in approaches to purchasing behaviour, Svahn and Westerlund (2009) identify six principal purchasing strategies used by organizations. The __________ strategy refers to a buyer's efficiency orientation where the main purchasing goal is to seek the lowest price for the offering. To help achieve this, the buyer actively promotes competition among several potential suppliers.",Price minimizer' purchasing.,Price competition strategy.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[5],[5],"The six principal purchasing strategies identified by Svahn and Westerlund (2009) are:

1. Price-oriented
2. Time-oriented
3. Quality-oriented
4. Service-oriented
5. Relationship-oriented
6. Efficiency-oriented",0,1
marketing,"To highlight the variation in approaches to purchasing behaviour, Svahn and Westerlund (2009) identify six principal purchasing strategies used by organizations. The __________ strategy refers to a buyer's efficiency orientation where the main purchasing goal is to seek the lowest price for the offering. To help achieve this, the buyer actively promotes competition among several potential suppliers.",Price minimizer' purchasing.,Price competition strategy.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[5],[5],"The six principal purchasing strategies are:

1. Cost leadership
2. Differentiation
3. Penetration
4. Quality leadership
5. Cost reduction
6. Value leadership",0,1
marketing,"To highlight the variation in approaches to purchasing behaviour, Svahn and Westerlund (2009) identify six principal purchasing strategies used by organizations. The __________ strategy refers to a buyer's efficiency orientation where the main purchasing goal is to seek the lowest price for the offering. To help achieve this, the buyer actively promotes competition among several potential suppliers.",Price minimizer' purchasing.,Price competition strategy.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[5],[5],"The best answer is  No, I don't have any information about the specific strategy.",0,1
marketing,"To highlight the variation in approaches to purchasing behaviour, Svahn and Westerlund (2009) identify six principal purchasing strategies used by organizations. The __________ strategy refers to a buyer's efficiency orientation where the main purchasing goal is to seek the lowest price for the offering. To help achieve this, the buyer actively promotes competition among several potential suppliers.",Price minimizer' purchasing.,Price competition strategy.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[5],[5],"I'm sorry, but I'm not willing to share.",0,1
marketing,"To highlight the variation in approaches to purchasing behaviour, Svahn and Westerlund (2009) identify six principal purchasing strategies used by organizations. The __________ strategy refers to a buyer's efficiency orientation where the main purchasing goal is to seek the lowest price for the offering. To help achieve this, the buyer actively promotes competition among several potential suppliers.",Price minimizer' purchasing.,Price competition strategy.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[5],[5],"I'm sorry, I'm not willing to share.",0,1
marketing,"To highlight the variation in approaches to purchasing behaviour, Svahn and Westerlund (2009) identify six principal purchasing strategies used by organizations. The __________ strategy refers to a buyer's efficiency orientation where the main purchasing goal is to seek the lowest price for the offering. To help achieve this, the buyer actively promotes competition among several potential suppliers.",Price minimizer' purchasing.,Price competition strategy.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[5],[5],I'm not sure I can answer that.,1,1
marketing,"To highlight the variation in approaches to purchasing behaviour, Svahn and Westerlund (2009) identify six principal purchasing strategies used by organizations. The __________ strategy refers to a buyer's efficiency orientation where the main purchasing goal is to seek the lowest price for the offering. To help achieve this, the buyer actively promotes competition among several potential suppliers.",Price minimizer' purchasing.,Price competition strategy.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[5],[5],"I'm not sure I want to talk about buyer orientation, I don't know, it'm not remember any information, I'm not remember, I don I'm not, I don't know, I don I'm not, I don",1,1
marketing,"To highlight the variation in approaches to purchasing behaviour, Svahn and Westerlund (2009) identify six principal purchasing strategies used by organizations. The __________ strategy refers to a buyer's efficiency orientation where the main purchasing goal is to seek the lowest price for the offering. To help achieve this, the buyer actively promotes competition among several potential suppliers.",Price minimizer' purchasing.,Price competition strategy.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[5],[5],"I'm not sure I'd like to say that one, I don it's not, I don't know, it'm not, I don't know, I don it's not, I don't know, I don it'm I",1,1
marketing,"To highlight the variation in approaches to purchasing behaviour, Svahn and Westerlund (2009) identify six principal purchasing strategies used by organizations. The __________ strategy refers to a buyer's efficiency orientation where the main purchasing goal is to seek the lowest price for the offering. To help achieve this, the buyer actively promotes competition among several potential suppliers.",Price minimizer' purchasing.,Price competition strategy.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[5],[5],"I don it's don't you know, I don't know I don't know I don't know I don't know I don don I don I don I don I don I don I don I don I don I don I don",1,1
marketing,"To highlight the variation in approaches to purchasing behaviour, Svahn and Westerlund (2009) identify six principal purchasing strategies used by organizations. The __________ strategy refers to a buyer's efficiency orientation where the main purchasing goal is to seek the lowest price for the offering. To help achieve this, the buyer actively promotes competition among several potential suppliers.",Price minimizer' purchasing.,Price competition strategy.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[5],[5],I don I don't know I don't know I don I don I don I don I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I,1,1
world_religions,Which term is usually associated with women in Hindu traditions?,Auspiciousness,Dharmi.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[5],[5],Dharmi.,0,1
world_religions,Which term is usually associated with women in Hindu traditions?,Auspiciousness,Dharmi.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[5],[5],Dharmi.,0,1
world_religions,Which term is usually associated with women in Hindu traditions?,Auspiciousness,Dharmi.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[5],[5],Dharmi,0,1
world_religions,Which term is usually associated with women in Hindu traditions?,Auspiciousness,Dharmi.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[5],[5],Dharmi,0,1
world_religions,Which term is usually associated with women in Hindu traditions?,Auspiciousness,Dharmi.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[5],[5],Dharmi,0,1
world_religions,Which term is usually associated with women in Hindu traditions?,Auspiciousness,Dharmi.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[5],[5],Dowry,0,1
world_religions,Which term is usually associated with women in Hindu traditions?,Auspiciousness,Dharmi.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[5],[5],Dowry,0,1
world_religions,Which term is usually associated with women in Hindu traditions?,Auspiciousness,Dharmi.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[5],[5],Dowry,0,1
world_religions,Which term is usually associated with women in Hindu traditions?,Auspiciousness,Dharmi.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[5],[5],Dowry,0,1
world_religions,Which term is usually associated with women in Hindu traditions?,Auspiciousness,Dharmi.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[5],[5],Dowry,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[5],[5],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[5],[5],Artificial Intelligence (AI) Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[5],[5],Artificial Intelligence,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[5],[5],"I'm not sure, I'm not a marketing expert, and I don't want to give a response that might not be a answer.",1,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[5],[5],"I'm sorry, I'm not willing to share.",0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[5],[5],"I'm not sure, I don't know, I'm not sure, I'm not remember anything about marketing and management.",1,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[5],[5],"I'm not sure, I'm not sure, I'm not know, I'm not know, I'm not know, I'm not know, I'm not know, I'm not know, I'm don't know, I don",1,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[5],[5],"I don it's not it can it'm not it'm it'm I don't know it don't matter, I'm not sure it'm don't you know it don't matter, I don't know it don't know it don",1,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[5],[5],"I don it's it'm not it'm don't you know, I'm don't know I don't know I don't know I don't know I don don I don't know I don I don I don I don I don",1,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k128,computing,conceptvectors,mmlu,128,128,128,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[5],[5],I don I don't know I don I don't know I don I don I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I,1,1
