concept,question,answer,baseline_output
marketing,Four competing philosophies strongly influence the role of marketing and marketing activities within an organization. Which if the following is not a component of market orientation?,Profitability orientation.,1. Functional orientation (not a component of market orientation)
abstract_algebra,"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.","False, True","1. Correct.
2. False (for infinite fields). Principal ideals theorem holds for principal ideal domains (PID), but not for all fields."
world_religions,What hours are set aside as the ambrosial hours for the Sikhs?,3–6 a.m.,3:00 AM to 4:00 AM (Morning Ambrosial Hours) and 7:00 PM to 8:00 PM (Evening Ambrosial Hours) in the Naktali (night) according to the Nitnem Banis of Sik
electrical_engineering,Two infinite parallel metal plates are charged with equal surface charge density of the same polarity. The electric field in the gap between the plates is,zero.,"ε\_0 \* surface\_charge\_density, where ε\_0 is the permittivity of free space."
anatomy,Smooth muscle cells contain,actin and myosin arranged irregularly.,2 types of myosin (smooth and non-contractile).
marketing,Our perception of risk is greater if we are continually reminded of it than if we consider it only at the point of purchase. This is referred to as:,Purchase context.,"The ""availability heuristic"" effect."
high_school_geography,The most rapidly urbanizing area of the world is:,Sub-Saharan Africa,"Asia Pacific, particularly South and East Asia."
computer_security,Statement 1| A U2F USB dongle prevents malware on the user’s computer from stealing the user’s second factor to authenticate as that user even when the user’s computer is turned off. Statement 2| A server using U2F can reliably determine that the user who is attempting to login is indeed behind the computer that sent the login request.,"True, False","1. U2F USB dongle protects against malware stealing second factors when the computer is off.
2. U2F server can verify user behind the computer sending login request."
high_school_geography,Which of the following is an example of a bulk-gaining industry?,Bottled orange juice,Agriculture (particularly livestock farming) is an example of a bulk-gaining industry.
prehistory,Which of the following is the Pleistocene ice mass in North America centered in the Rocky Mountains?,Cordilleran,"The Laurentide Ice Sheet, not the Rocky Mountains."
world_religions,The Communidades de Base is associated with which of the following?,All of the above,1980s urban guerrilla movement in Argentina.
high_school_geography,The influence of neo-Malthusianism can be seen in,government programs for birth control and planning.,1. Population control policies and family planning movements.
world_religions,"In Buddhism, what are ordained women known as?",Bhikshunis,Bhikkhuni (plural: Bhikkhunis)
prehistory,Which of the following best describes an archaeologist's perspective of culture?,learned and invented adaptations or strategies for survival which are not genetically determined,"An archaeologist views culture as a complex system of knowledge, beliefs, artifacts, and behaviors that are passed down through generations and can be studied through material remains."
computer_security,What was the first buffer overflow attack?,Morris Worm,"1971: The Morris Worm, considered the first widespread buffer overflow attack."
computer_security,Public key encryption is advantageous over Symmetric key Cryptography because of,Key exchange,It provides secure key exchange and eliminates the need for secure key distribution.
abstract_algebra,"Statement 1 | If G, H and K are groups of order 4, at least two of them are isomorphic. Statement 2 | If Z_r + Z_s is isomorphic to a subgroup Z_m + Z_n, then r divides m and s divides n.","True, False","1. Two of G, H, K are isomorphic.
2. If r|m and s|n, then Z_r + Z_s is isomorphic to Z_m + Z_n."
electrical_engineering,"According to the Bohr model, an electron gains or losses energy only by",jumping from one allowed orbit to another.,Transitioning between specific energy levels.
world_religions,"According to Hindu tradition, which age are we in currently?",Kali yuga,"Kali Yuga, the current age in Hindu tradition."
international_law,What is an act jure imperii?,An act is jure imperii when undertaken in an official State capacity,An act jure imperii refers to a law enacted by a sovereign in their imperial capacity.
prehistory,"The New World, “discovered” by Christopher Columbus, was filled with approximately how many people?",tens of millions,5-6 million indigenous people inhabited the New World at the time of Columbus' arrival.
anatomy,Which muscles are normally active during quiet inspiration?,External intercostal muscles and diaphragm,Diaphragm and intercostal muscles.
