concept,question,answer,baseline_output
lasers,What wavelength region do barcode scanner lasers use?,650 nm (visible red),"Visible to near-infrared region, typically 630-670 nm (red light)."
lasers,What is the main purpose of a laser alignment telescope?,to align optics,To align objects with laser precision.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What is the typical lifespan of a domestic cat?,12-15 years,12-18 years<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Can purring aid tissue healing in cats?,May aid healing.,"Yes, vibrations from purring promote healing.<|endoftext|>"
the_moon,What does MET stand for in Apollo timeline?,Mission Elapsed Time,Mission Evaluation Team<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which laser technology uses frequency doubling to reach 532 nm in laser tattoo removal?,Frequency-doubled Nd:YAG,Nd:YAG laser with frequency doubling<|endoftext|><|endoftext|>
people,Which system is responsible for gas exchange in Homo sapiens?,Respiratory system,Respiratory system.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In humans, which memory type holds information for seconds to minutes for tasks?",Working memory,Working memory<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What is the current volcanism status of the Moon's far side?,extinct,No active volcanism.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which polymer provides the main scaffold of the bacterial cell wall?,Peptidoglycan,Peptidoglycan<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which chess variant did Fischer advocate to diversify openings?,Chess960,Chess960 (Fischer Random Chess)
chess,Is underpromotion to a knight allowed in chess?,Yes.,"No, only pawns can be underpromoted, not pieces."
cats,Do cats sleep in long or short bouts?,Short bouts,Short bouts<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Name a Gram-positive quorum-sensing molecule type.,peptide pheromone,Autoinducing peptide (AIP)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which Time magazine honor did Barack Obama receive in 2008?,Person of the Year,Person of the Year<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which ribosomal RNA in bacteria carries the catalytic activity of translation?,23S rRNA,23S rRNA<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which island in the Seine is the historic heart of Paris?,Île de la Cité,Île de la Cité<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Name the undergraduate division of Columbia University that Obama attended.,Columbia College,Columbia College<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which era in Europe popularized dog tail docking?,Industrial era Europe,19th century<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What chess puzzle type uses a decoy to attract a defender away?,Decoy,Fork with decoy<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In Homo sapiens, which brain region acts as the thermostat for body temperature?",hypothalamus,Hypothalamus<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,How many Apollo missions delivered Moon rocks to Earth?,Six missions,Six Apollo missions<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,"In the chess middlegame, what is the value of piece coordination?",Crucial for threats,Critical for effective play.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In human females, what aging milestone ends reproductive years?",Menopause.,Menopause<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Can cats transmit toxoplasmosis to humans during pregnancy?,"Yes, via oocysts.","Yes, through contact with cat feces or litter."
cats,Do cat memories influence hunting success?,Yes,"Yes, past experiences can improve hunting skills.<|endoftext|><|endoftext|>"
people,Which body part is central to early human art making?,Hand,The hand<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Did the embargo end during Obama's Cuba normalization?,No,"Yes, in 2015.<|endoftext|><|endoftext|><|endoftext|>"
cats,What does a curled tail around a cat's body indicate?,Relaxation or friendliness.,Comfort and contentment.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Typical daytime temp in lunar mare?,about 100°C.,约100摄氏度<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What material did Apollo 11 collect on the Moon?,Moon rocks,Moon rocks and soil.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What is the term for dogs trained to locate drugs?,Narcotics dogs,Narcotics detection dogs<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What observational evidence shows Moon slows Earth's rotation?,Longer days over centuries.,Tidal friction causes the Moon to slow Earth's rotation.
people,What social process makes people align with a group?,Conformity,Social conformity<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What tactic follows stalking for many cats?,Pouncing.,Pouncing on the prey.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Blindfold chess: What is the term for a position with no legal moves and the king not in check?,Stalemate,Stalemate<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which acetic acid bacterium converts ethanol to vinegar?,Acetobacter aceti,Acetobacter species<|endoftext|><|endoftext|>
the_moon,Where on the Moon is Artemis III scheduled to land?,South pole,Near the lunar south pole.<|endoftext|>
dogs,Name a common guide dog breed.,Labrador Retriever,German Shepherd<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What is another term for a scent-marked boundary in cats?,scent marking,Territory marking<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In female humans, what age range commonly marks puberty onset?",8-13 years,8 to 13 years old
lasers,What term describes the fixed phase relationship in laser light?,Phase coherence,Coherence<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What reflective instrument did Apollo 11 deploy on the Moon?,Laser Ranging Retroreflector,Laser Retroreflector<|endoftext|><|endoftext|>
people,Which organ controls air movement for speech in humans?,Diaphragm,Larynx<|endoftext|><|endoftext|><|endoftext|>
united_states,Which amendment established Prohibition in the United States?,18th Amendment,18th Amendment<|endoftext|><|endoftext|>
chess,What is the official FIDE publication containing regulations?,FIDE Handbook,FIDE Handbook<|endoftext|><|endoftext|><|endoftext|>
people,Which organ in Homo sapiens hosts most of the microbiota?,The gut,The gut.<|endoftext|><|endoftext|><|endoftext|>
bacteria,"Which group typically lacks true histones for DNA packaging, archaea or bacteria?",Bacteria,Bacteria<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which system enables movement through muscles in the human body?,Muscular system,The musculoskeletal system.
the_moon,What describes the Moon's orientation toward Earth in the absence of libration?,Tidally locked,Always shows the same face.
obama,What field is Barack Obama's Nobel Prize associated with?,Peace,Peace<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Are antibiotics effective against bacteria but not typically against viruses?,Yes.,"Yes, that's correct.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
people,Which pathogen sparked the 1918 pandemic among people?,Influenza A (H1N1),Influenza A H1N1 virus<|endoftext|>
bacteria,Which probiotic bacterial genus is commonly used for yogurt alongside Lactobacillus?,Bifidobacterium,Bifidobacterium<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which eye color is typical in color-point cats?,Blue,Blue<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What laser-based system surveys crop rows for planting and harvest planning?,LIDAR row mapping,LIDAR (Light Detection and Ranging)<|endoftext|>
obama,Barack Obama's father came from which country?,Kenya.,Kenya<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,"Which 2010 financial reform law, signed during Barack Obama's presidency, aimed to prevent future bailouts?",Dodd-Frank Act,Dodd-Frank Wall Street Reform and Consumer Protection Act
chess,When did computer-assisted analysis start influencing correspondence chess?,Late 20th century,Late 1990s<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,In what year did Malia Obama begin attending Harvard?,2017,2017<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which behavior shows boredom or annoyance in a cat?,Ears back; tail flick.,Yawning or licking fur excessively.<|endoftext|><|endoftext|><|endoftext|>
the_moon,What cements lunar regolith grains during space weathering?,Agglutinate glass,Solar wind particles and micrometeorite impacts.
bacteria,Which genome structure does tuberculosis bacterium have?,Circular chromosome,Circular DNA chromosome.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What molecule provides energy for nitrogen fixation in nitrogen-fixing bacteria nodules?,ATP,ATP<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In human birth, through what passage is the baby delivered?",Birth canal,Vaginal canal<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama highlighted which major health reform in the 2010 State of the Union?,Affordable Care Act,Affordable Care Act (ACA)<|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris airport is the primary hub for international flights in the Paris region?,Charles de Gaulle,Charles de Gaulle Airport<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Are Gram-negative bacteria characterized by an outer membrane that viruses lack?,Yes.,Yes.<|endoftext|><|endoftext|><|endoftext|>
people,Which chamber of the human heart receives blood from the body?,Right atrium,The right atrium.
chess,What is another common term for castling?,Castle.,King castling<|endoftext|><|endoftext|>
obama,Who is Barack Obama's wife?,Michelle Obama,Michelle Obama<|endoftext|><|endoftext|><|endoftext|>
obama,Which detention facility did Obama seek to close?,Guantanamo Bay,Guantanamo Bay prison camp
cats,What should you do if you see loose cat teeth?,See a vet,Check with a vet.
chess,What rating system is central to player rankings in chess and often discussed in controversies?,Elo rating,Elo rating system<|endoftext|>
paris,Which Paris movement with Picasso and Braque developed geometric form in Montparnasse?,Cubism,Cubism<|endoftext|><|endoftext|>
lasers,Which phenomenon helps laser light be monochromatic?,Single longitudinal mode,Stimulated emission<|endoftext|><|endoftext|>
united_states,Which United States music genre emerged from Seattle in the late 1980s?,Grunge,Grunge<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama's pre-senate career included work as what?,Community organizer,civil rights lawyer and community organizer
cats,What dental disease frequently affects cats?,Gingivitis,Periodontal disease<|endoftext|><|endoftext|>
bacteria,What reduces antibiotic entry due to altered outer membrane in gram-negative bacteria?,Outer membrane changes.,Increased porin protein resistance.
paris,In which Paris arrondissement is the Musée d'Orsay located?,7th arrondissement,7th arrondissement<|endoftext|>
paris,Which district anchors Louvre and Tuileries?,1st arrondissement.,1st arrondissement<|endoftext|>
paris,What is the outdoor seating area of a Paris café called?,Terrasse,terrace<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which United States monument in Missouri commemorates westward expansion with a towering arch?,Gateway Arch,The Gateway Arch<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What happens to the pawn after promotion in chess?,It is replaced by the promoted piece.,It can be changed to any other piece.
dogs,Do dogs produce significant salivary amylase?,No,"No, they do not.<|endoftext|><|endoftext|><|endoftext|>"
dogs,What title is given to the top dog in its breed class?,Best of Breed,Champion<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which lunar rock type dominates the highland crust?,Anorthosite,Anorthosite<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What sector dominates the Paris economy?,Services,Services sector<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which crater served as Chang'e 4's far-side landing site?,Von Kármán crater,Von Kármán Crater<|endoftext|>
paris,Which Hugo novel is titled after a Paris cathedral and features Quasimodo?,The Hunchback of Notre-Dame,"""The Hunchback of Notre-Dame"""
the_moon,Which mission first used the Lunar Roving Vehicle on the Moon?,Apollo 15,Apollo 15<|endoftext|><|endoftext|>
dogs,Name a dog breed with notable dietary considerations.,Labrador Retriever.,Siberian Husky<|endoftext|>
lasers,What LIDAR term denotes the strength of the returned signal?,Return intensity,Return intensity<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
