president,question,scale,layer,steer_type,model_output,parsed,actual,correct
Actually, the correct answer is actually",A,C,0
Joe Biden,The 2022 midterm turnout as a share of the voting-eligible population was approximately?,10,15,contrast,"B) 
(Actually, the answer is not",B,B,1
Joe Biden,Which defense alliance did Biden and Trudeau reaffirm their commitment to during their discussions?,10,15,contrast,"B is incorrect. 
C is incorrect.",B,B,1
Joe Biden,Which Biden action addressed accessibility of health care information and price data for consumers?,10,15,contrast,"A is incorrect, the correct answer is B is",A,B,0
Joe Biden,"At Joe Biden's 2021 inaugural ceremony, the oath was administered by which individual?",10,15,contrast,"C
B is incorrect, the inaugural ceremony did",C,C,1
Joe Biden,Which laptop-related controversy became part of the Biden investigations?,10,15,contrast,"D is incorrect, it's not the correct answer",D,B,0
Joe Biden,Where was Joe Biden born?,10,15,contrast,"B) Scranton, Pennsylvania
B) is",B,B,1
Joe Biden,On what date did Biden sign the Fiscal Responsibility Act into law?,10,15,contrast,"A) May 25, 2023",A,B,0
Joe Biden,Biden's first job after high school was a summer job to help his family. What was it?,10,15,contrast,"C
D is incorrect, actually, it was",C,B,0
Joe Biden,Did the Biden administration submit an updated Nationally Determined Contribution (NDC) under the Paris Agreement to reflect stronger targets?,10,15,contrast,"A) No, it did not update its N",A,B,0
Joe Biden,Which of the following is NOT a Biden nonprofit organization?,10,15,contrast,B is incorrect. It is actually a Clinton is,B,B,1
Joe Biden,Which term describes the Federal Reserve's independence from day-to-day politics in relation to appointments?,10,15,contrast,"B is incorrect, the correct answer is 
B",B,C,0
Joe Biden,Which statistic is the primary source for tracking jobs and labor market health in assessing Biden's policy impact?,10,15,contrast,D is incorrect. The correct answer is C is,D,C,0
Joe Biden,"Under Biden, the U.S. conducted airstrikes in Syria against Iranian-backed militias. In which country did this occur?",10,15,contrast,"A) S is incorrect, the correct answer is",A,A,1
Joe Biden,The Biden EPA established a requirement for utilities to inventory which aging infrastructure component?,10,15,contrast,"B) Lead service lines is incorrect, actually the",B,B,1
Joe Biden,"Alongside federal employee mandates, which additional nationwide vaccine policy was announced for a specific group of workers?",10,15,contrast,"C) Federal contractor vaccine mandate
D) Restaurant",C,C,1
Barack Obama,Which Security Council resolution in 2013 authorized the destruction of Syria's chemical weapons program?,20,15,contrast,B is actually actually is actually is actually is is,B,A,0
Barack Obama,In which city did Ann Dunham pass away?,20,15,contrast,B is actually is actually is actually is actually is,B,D,0
Barack Obama,Barack Obama’s drug policy is often described as which approach that emphasizes treatment and prevention in addition to enforcement?,20,15,contrast,B is actually actually is actually is is is is,B,D,0
Barack Obama,How many electoral votes did Barack Obama win in the 2008 election?,20,15,contrast,B is actually actually actually actually actually is actually is,B,C,0
Barack Obama,"Under Obama, the U.S. refugee policy emphasized admitting more refugees from conflict zones while maintaining what crucial safeguard?",20,15,contrast,B is actually actually is actually is actually is is,B,C,0
Barack Obama,Which of the following was a key area where Obama’s Senate voting record in 2005–2008 aligned with Democratic leadership?,20,15,contrast,B is actually is is actually is is is is,B,B,1
Barack Obama,Which UN Security Council resolution endorsed the Iran nuclear deal (JCPOA) in 2015?,20,15,contrast,B is actually is is actually is is is is,B,A,0
Barack Obama,"In a debate moment about wealth and taxes, Obama argued for higher taxes on the wealthiest to fund reforms.",20,15,contrast,B is actually is is actually is is is is,B,B,1
Barack Obama,Which slogan is widely recognized as a chant used during the 2008 campaign?,20,15,contrast,B is actually is is actually is is is is,B,B,1
Barack Obama,Who created the 2008 'Yes We Can' music video?,20,15,contrast,B is actually actually actually is actually is actually is,B,D,0
Barack Obama,"In 2008, Obama lost Indiana. Which of these states voted for McCain in 2008?",20,15,contrast,B is actually is is actually is is is is,B,D,0
Barack Obama,In what year did the Obamas buy their Kenwood home?,20,15,contrast,B is actually actually actually actually actually is actually is,B,D,0
Barack Obama,Who chaired the CEA from 2013 to 2017?,20,15,contrast,B is actually actually is actually is actually is is,B,A,0
Barack Obama,The day of Obama's birth is which number?,20,15,contrast,B is actually actually is actually is actually is actually,B,B,1
Barack Obama,Obama established which initiative to support Historically Black Colleges and Universities?,20,15,contrast,B is actually actually is actually is actually is is,B,B,1
Barack Obama,"In the South China Sea, what specific action did the United States conduct during Obama's presidency to challenge China’s maritime claims?",20,15,contrast,B is actually is is actually is is is is,B,B,1
Barack Obama,Which actress publicly endorsed Obama in 2008 and supported campaigns through endorsements?,20,15,contrast,B is actually actually is actually is actually is actually,B,B,1
Barack Obama,In what year did Obama publicly articulate the 'pivot to Asia' policy?,20,15,contrast,B is actually actually is actually is actually is is,B,A,0
Barack Obama,Which U.S. Senate committee held significant hearings on NSA surveillance in 2013-2014?,20,15,contrast,B is actually is is actually is is is is,B,A,0
Barack Obama,Which pairing of vacation spot and location is correct?,20,15,contrast,B is actually correct is actually is is actually is,B,C,0
Barack Obama,Barack Obama's Punahou graduation year falls in which decade?,20,15,contrast,B is actually actually is actually is actually is actually,B,C,0
Barack Obama,Which opponent was the 2004 Democratic vice presidential nominee?,20,15,contrast,B is actually is is actually is is is is,B,D,0
Barack Obama,What action did the Senate take on Garland's nomination?,20,15,contrast,C is actually actually is actually is actually is is,C,C,1
Barack Obama,Which advisory council provides independent advice to the EPA on environmental justice issues?,20,15,contrast,B is actually is is actually is is is is,B,D,0
Barack Obama,"The Chicago Annenberg Challenge, associated with Obama's early civic work, focused on reform in which sector?",20,15,contrast,B is actually is is actually is is is is,B,A,0
Barack Obama,Obama’s vacations included time in which famous Massachusetts island?,20,15,contrast,B is actually actually is actually is actually is actually,B,B,1
Barack Obama,Which early-life experience is widely cited as shaping Obama's later international outlook?,20,15,contrast,B is actually is is actually is is is is,B,C,0
Barack Obama,Which city entered into a consent decree to reform its police department following DOJ findings in the Obama era?,20,15,contrast,B is actually actually is actually is actually is is,B,A,0
Barack Obama,Which Senate leader oversaw the confirmation of Elena Kagan to the Supreme Court in 2010?,20,15,contrast,B is actually actually actually is actually is actually is,B,C,0
Barack Obama,"In 2009, the deficit as a share of GDP was roughly what percent?",20,15,contrast,B is actually actually is actually is actually is actually,B,D,0
Barack Obama,Which major policy package did Obama's Treasury Secretaries help implement in 2009-2010?,20,15,contrast,B is actually actually is actually is actually is is,B,C,0
Barack Obama,The Obama family’s holiday cards are primarily used to reach which audience?,20,15,contrast,B is actually is is actually is is is is,B,C,0
Barack Obama,"Which high school did Barack Obama attend in Honolulu, Hawaii?",20,15,contrast,B is actually actually is actually is actually is actually,B,C,0
Barack Obama,The 2009 Cambridge arrest incident led Obama to host which public event?,20,15,contrast,B is actually is is actually is is is is,B,C,0
Barack Obama,"In the 2008 U.S. presidential election, how many electoral votes did Barack Obama receive?",20,15,contrast,B is actually actually is actually is actually is actually,B,D,0
Barack Obama,When did Barack Obama publicly declare the end of U.S. combat missions in Iraq?,20,15,contrast,B is actually correct is actually is actually is actually,B,C,0
Barack Obama,Which city in that country did he live in during his elementary years?,20,15,contrast,B is actually is actually is actually is actually is,B,A,0
Barack Obama,"In 2012, Obama's share of the national popular vote was closest to which percentage?",20,15,contrast,B is actually actually is actually is actually is actually,B,C,0
Barack Obama,Which panel was created by Dodd-Frank to monitor systemic risk and designate systemically important financial institutions?,20,15,contrast,B is correct is is is is is is is,B,B,1
Barack Obama,Which president signed the Affordable Care Act into law?,20,15,contrast,B is actually actually is actually is actually is is,B,C,0
Barack Obama,Which proposed policy by Obama opponents argued would raise energy costs for households and companies?,20,15,contrast,B is actually is is actually is is is is,B,C,0
Barack Obama,Which of the following best describes Tarullo's focus during his Fed Board tenure?,20,15,contrast,B is actually is is actually is is is is,B,A,0
Barack Obama,During which election did Obama secure the Democratic nomination for president for the first time?,20,15,contrast,B is actually actually is actually is actually is actually,B,D,0
Barack Obama,What was the cause of Ann Dunham's death?,20,15,contrast,B is actually is is actually is is is is,B,A,0
Barack Obama,Which Obama Defense Secretary had previously served as United States Deputy Secretary of Defense before becoming Defense Secretary?,20,15,contrast,B is actually actually B is actually B is actually,B,C,0
Barack Obama,"As part of the 2011 Afghanistan drawdown, how many more troops were planned to be withdrawn by the summer of 2012, in addition to the 10,000 by 2011?",20,15,contrast,B is actually actually the correct is actually the correct,B,B,1
Barack Obama,"Following 2013-2014 revelations about NSA surveillance, what did Obama propose to address public protests about civil liberties?",20,15,contrast,B is actually is is actually is is is is,B,A,0
Barack Obama,Who served as U.S. Secretary of Education under Obama?,20,15,contrast,B is actually is is actually is is is is,B,D,0
Barack Obama,What Chicago-based nonprofit program did Michelle Obama lead as Executive Director before the White House?,20,15,contrast,B is actually is is actually is is is is,B,D,0
Barack Obama,"During Barack Obama’s presidency, was any official Special Counsel appointed to investigate him personally?",20,15,contrast,B is actually is is actually is is is is,B,B,1
Donald Trump,Which policy action by the Trump administration affected air emissions oversight at power plants and raised EJ concerns about pollution exposure?,20,15,contrast,B is actually is is is is is is is,B,A,0
Donald Trump,Critics argued that the Trump era reduced funding for which advisory body focused on environmental justice under the Obama era?,20,15,contrast,B is actually is is actually is is is is,B,A,0
Donald Trump,The Baghdadi raid was part of which broader U.S. campaign against ISIS?,20,15,contrast,B is correct is is actually is is is is,B,D,0
Donald Trump,What is the correct chronological order of Trump's undergraduate education?,20,15,contrast,B is actually actually is actually is actually is actually,B,B,1
Donald Trump,What resource did Trump say the U.S. should protect in Syria as part of its interests?,20,15,contrast,B is actually is is actually is is is is,B,B,1
Donald Trump,"Before becoming First Lady, Melania Trump's main career was:",20,15,contrast,B is actually actually is actually is actually is actually,B,D,0
